"author","title","post_time","like","hate","article"
"AAAB","[新聞] 資方盼基本工資凍漲 喊話勞方「共度難關","Wed Oct 13 00:18:57 2021","95","152","原文標題：疫情衝擊程度大 資方盼基本工資凍漲 喊話勞方「共度難關」
                                      (請勿刪減原文標題)  
原文連結：https://www.chinatimes.com/realtimenews/20211008002216-260405
(請善用縮網址工具)
發布時間：2021年10月8日11︰24
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
勞動部今邀集勞、資、政、學界人士召開基本工資審議，勞方希望調漲8％至10％，資方
底線則為3％，全國中小企業總會理事游永全指出，調查有7成的中小企業，今年受疫情衝
擊程度超過去年，希望延續去年的思維凍漲，並喊話勞方一起共度難關。
游永全表示，根據中小企業做的調查，有7成受創比去年深，包括企業倒閉、企業沒有辦
法營運的情況，公會收到很多來自企業主的壓力，調薪不能有太大異動，否則真的很難經
營，出現更大倒閉潮，希望延續去年思維凍漲，不要影響企業經營。
游永全說，中小企業代表97％的企業，聘請員工達整體8成多，薪資調漲對營運是很大衝
擊，若有大幅度調薪，企業主可能選擇放棄，這對勞工不是好事，因此希望今天有好共識
。
游永全強調，去年就談到疫情會有遞延效應，今年確實更嚴重，不能很樂觀的看說明年度
就會好，營運上人力、資材出現短缺，都影響企業營運，資方可以忍受材料營運上成本提
升，也都忍受不要影響物價，但同時也希望，勞工可以陪同共度難關，不要在這節骨眼上
給太大壓力。
台灣區電機電子工業同業公會副理事長鄭富雄則認為，現在電子產業有非常好的表現，就
自身公會，貢獻GDP就超過一半以上，但就目前的瞭解，現在產業好得太好、壞得太壞，
所以今天的討論很重要，政府在調的時候，應有所考量。

心得/評論：                             ※必需填寫滿20字
全國中小企業總會理事游永全公開喊話，希望勞方一起共度難關，延續去年思維，凍漲基
本工資
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.204.36.85 (臺灣)
"
"Kostolany","Re: [心得] 淡如姐怎麼沒有出來信心喊話","Tue Oct 12 21:43:42 2021","575","87","
股癌說少看不起這種大媽
更正對淡如姐用大媽有點不禮貌
有時候你們所謂的大媽可是贏你們好幾條街
每次大跌都好像要世界末日一樣
可是到最後都是這些大媽活下來然後大賺一筆
在這個金融市場裡絕對可以用結果論來評斷成功與否
你們在那邊笑淡如姐人家危機入市
但人家成本相對低又有龐大的現金流根本穩到不行
擔心人家不如擔心自己
淡如姐可是家財萬貫了呢


※ 引述《j8004150560 (jumpyou)》之銘言：
: 這次跌到萬六多
: 吳淡如應該要全部all in才是啊？！
: 怎麼都沒有新聞？？？
: 還是上次五月時all in的量也都被套了？？？
: ----
: Sent from BePTT on my ASUS_I01WD
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 124.218.19.157 (臺灣)
"
"a32165498791","[心得] 長榮＋陽明畢業文","Tue Oct 12 18:22:00 2021","500","49","先上人權，一路從八月陸續停損14x.13x.12x陸續進場、出場

https://i.imgur.com/Eiy5lt2.jpg

另外兩張200t的陽明
https://i.imgur.com/p00irnm.jpg

只能說這海太深，小弟玩不起了
先祝各位水手、航酸發大財




--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.152.152 (臺灣)
"
"pikachu0502","[新聞] 永光碳粉業務需求回升 單月營收達7.26億","Tue Oct 12 15:33:58 2021","25","41","2021年10月12日 週二 下午2:18
https://reurl.cc/Q6ZgyZ
【民眾網編輯范哲瑋/綜合報導】
永光(1717)公布9月營收達7.26億元、年增7.02%，前三季各產線皆展現其成長力道的加持下，將永光今年前三季營收推升至68.25億元，與去年同期比較年增20.67%。永光表示，今年疫後市場需求回升，對各項事業後市營運展望皆持正向看法，今年營運成長可期。
永光指出，今年下半年碳粉業務需求陸續回籠，加上今年開發彩粉業務有成，9月碳粉業務年增3成。以永光各事業營收占比來看，色料化學品仍為最主要業務，前三季營收占比來到45%，特用化學品占26%、電子化學品占14%、碳粉占12%、醫藥化學品則占約3%。
而單就9月營收來看，永光表示，由於去年同期中國地區業務已擺脫疫情影響逐漸回升，使永光各項事業營收基期墊高，就各項事業別來看，9月色料化學品年減1%、特化年增17%、碳粉年增31%、電子化學品年減3%，醫藥化學品年增16%，永光9月單月整體營收7.26億元、年增7%。
於後市展望上，永光指出，疫情回穩後需求回升帶動下，目前對各項事業仍然持正向看法，不過由於航運船期相對仍然混亂，也影響永光出貨予客戶的時間表，可能會造成部分營收認列發生遞延。整體來看，永光今年前三季各項事業均交出成長成績，包含上半年呈現衰退的碳粉事業，也在永光持續開發彩粉業務與需求下，硬是在第三季將碳粉業務的營收來回至年增3%，除碳粉業務外，，永光主要業務色料化學品前三季年成長2成、特化年成長38%，帶動永光前三季營收來到68.25億元，年增21%。
Mimi57 2.0版本
錯過了霸佔矽晶圓 別忘了霸佔肥料化工！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.45.31.65 (臺灣)
"
"paulnorton4","[心得] 空頭趨勢的股如航運 永遠不該擺上任何資金","Tue Oct 12 12:35:28 2021","231","48","
當股市進入空頭時
一但看錯，虧損就會不斷擴大
而且空頭往往是再大跌一段後才發現...
驀然回首，帳上已經綠油油
所以穩扎穩打
不要怕「砍在阿呆谷、被騙票、被洗盤」
跟避免想找空頭趨勢股的衝動
就是穩穩維持住獲利的最好方式

那些高歌離席的文章
往往都會有幾個共同點就是
「到達紀律停利點」
「後面再漲就算了」
「賣在阿呆谷就算了」
這樣的習慣
讓人能夠避免陷入空頭趨勢

什麼是空頭趨勢?
隨便抓張網路圖來說明
https://i.imgur.com/sPU4g4Q.jpg
或者去看航運股走勢
也是100%標準的空頭趨勢
這種股就算有一萬個看多理由都該避開

要尊重的永遠是市場的反應

就像航運股，當趨勢已經反轉時
「拜登假消息錯殺」
「躲處置」
「元大增資賣壓沒了」
「區間操作好簡單」
「運價下跌是貨代是謠言」
「營收還很好」
「基本面還很好」
「長約正在簽」
以上每一個消息
你只要相信消息面了
跑進去抄底了，就是多在航運股上待10天
而空頭趨勢中
10天能讓航運股跌多少 大家也都知道

現在最新的消息是
「融資斷頭了」
「運價要回升了」
「中國復電了」
是不是又讓人心癢癢？

但在心癢之前，再去想想一支會漲的股票
多頭線型應該是要長這樣的
https://i.imgur.com/QKXTfv2.jpg

現在在超級空頭趨勢中，
因為消息面跑進去抄底的話
跟看到「拜登假消息」、「貨代是謠言」
而被影響誤導的水手又有什麼差別呢？

想抄底前看看現在是什麼線型
再去想想看多頭線型應該長怎樣
多頭線型抄底跟空頭線型抄底的意義完全不同
空頭趨勢中，避開抄底的衝動
就能讓你在股市中少花很多很多學費

雖然很殘酷 但必須說
現在此時此刻的航運線型就是標準空頭走勢
會想在這種空頭趨勢買進航運股的
不管是什麼跟散戶對作、搶跌停賺x%的騷操作
先別說可能賺不到，就算賺到了「也很有可能有韭菜特質」
不信的話可以翻翻國巨
2018年從1300到300 一路都有人在抄底
前仆後繼的抄底失敗，只是人性在重演而已
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.8.68.209 (臺灣)
"
"fu78ds","[新聞] 新興9月營收4.10億元年增46.44%","Tue Oct 12 08:33:15 2021","247","91","
原文標題：新興9月營收4.10億元年增46.44% 1—9月達29.11億元
原文連結：https://news.cnyes.com/news/id/4738108
原文內容：
新興(2605-TW)2021年 9月營收資料(單位:千元)
項目            9月營收 1—9月營收
本年度          410,192 2,910,828
去年同期        280,116 3,218,284
增減金額        130,076 -307,456
增減(％)        46.44   -9.55

心得/評論：                             ※必需填寫滿20字
跟裕民 中航比哪個好!?

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.64.151.141 (臺灣)
"
"Su22","[新聞] 馬雲又遭殃？ 中國大陸擬禁非公有資本從","Mon Oct 11 21:56:54 2021","398","162","
原文標題：馬雲又遭殃？ 中國大陸擬禁非公有資本從事新聞
                                      (請勿刪減原文標題)  
原文連結：https://bit.ly/2YI7yzG
(請善用縮網址工具)
發布時間：2021-10-11 21:04
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
大陸日前就2021年版市場准入清單，向社會徵求意見，內容擬限制「非公有資本」從事新
聞業務，被視為當局有意加強輿論掌控，以利維穩。面對新政對媒體的影響，《多維新聞
》11日報導點名馬雲的「傳媒帝國」最受矚目。
大陸國家發改委8日公布《市場准入負面清單（2021年版）》向社會公眾徵求意見，為期7
日。在「禁止違規開展新聞傳媒相關業務」的內容明定，非公有資本不得從事新聞採編播
發業務，不得投資設立和經營新聞機構，包括但不限於通訊社、報刊出版單位、廣播電視
播出機構、廣播電視站以及網路新聞訊息採編發布服務機構等。
同時，非公有資本也被禁止引進境外主體發布的新聞，不可從事涉及政治方向、輿論導向
和價值取向等活動、事件的實況直播業務，也不得經營新聞機構的版面、頻率、頻道、欄
目、公眾賬號等。
若上述內容獲批，《多維新聞》撰文點名，對馬雲「傳媒帝國」的影響備受關注。據統計
，馬雲的阿里巴巴和螞蟻集團在過去幾年，建立起龐大版圖，涉足領域包含社交媒體（微
博、Tango、Snapchat）、商業類期刊與平台（虎嗅、商業評論、天下網商）、娛樂影視
平台（合一集團、阿里巴巴影業、華誼兄弟、淘寶天下）。
另外，還有主流新聞媒體和新媒體平台如華數傳媒、光線傳媒、第一財經傳媒、36氪、無
界新聞、博雅天下、封面傳媒、北青社區報、《南華早報》等。
今年9月23日，芒果超媒公告阿里巴巴旗下公司擬將其所持公司93,647,857股股票（佔總
股本5.01%）進行協議轉讓。報導稱，在外界看來，阿里巴巴此舉是退出傳媒圈的第一步
。
對於大陸擬加大對新聞從業資格的監管，中國經濟傳媒協會旗下的媒體平台《傳媒茶話會
》，引述中國記協書記處書記顧勇華解讀，要義就在於媒體無論怎樣發展，必須符合規定
，防止出現非公資本為牟利目的干預主流輿論的現象。
他還說，中國的新聞事業是黨和人民的喉舌，擔負反映輿論、引導輿論的重要任務，「不
同於一些國家的媒體為利益集團服務」。中國社會科學院新媒體研究中心副主任黃楚新說
，公有資本對新聞內容生產、傳播有絕對控制權，確保新聞嚴格堅持正確政治方向、輿論
導向和價值趨向。
新規發布後，各網站、平台、自媒體要如何自處？中國傳媒大學文化發展研究院副院長卜
希霆說，非公資本不能獨立去採訪製作規定內的新聞報導，而自媒體的一些街採、原創內
容生產並不在約束範圍內。暨南大學教授譚天說，轉載業務不會受影響。
至於「非公有資本不得引進境外主體發布的新聞」，等於除了有資質的媒體，其他商業媒
體不能編譯境外新聞，中國傳媒大學教授王四新說，這是較新的內容，主要目的是防止一
些自媒體成為國外政治勢力、商業力量的代言人、二傳手，干擾輿論生態。

心得/評論：                             ※必需填寫滿20字
有些自媒體如36氪的科技相關文章偶爾會看一下
不知道這些自媒體未來還能存在多久
阿里巴巴集團旗下也有媒體
這次又被中共打擊到了?
阿里巴巴股價會不會再受影響?
--
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.43.13.182 (臺灣)
"
"Reewalker","[新聞] 他提早20年財富自由，公開45支養股名單：","Mon Oct 11 18:08:12 2021","519","202","
原文標題：
他提早20年財富自由，公開45支養股名單：定期會給孝親費的股票，讓你「賺2次股息」
原文連結：
https://today.line.me/tw/v2/article/mWlrrPm?utm_source=lineshare
發布時間：
更新於 10月08日
原文內容：
作者 : 黃嘉斌
圖片 : 今周刊攝影團隊
編按：作者黃嘉斌在股市打滾超過20年，曾創下傲視證券業的76.3%報酬率。不到50歲就
靠「被動收入」擺脫薪資束縛、財富自由，他的訣竅不是天天看盤、殺進殺出，而是：養
股，閉著眼睛抱10年。
股息殖利率，幫你挑出打敗定存的價值股
大概在將近20年前，三商銀（編按：指的是第一金〔2892〕、華南金〔2880〕及彰銀〔
2801〕三家銀行）一直深受投資人青睞，在當時的背景環境下，新銀行的設立受到管制，
形成寡占市場的現象。
在這樣的封閉環境裡，老行庫坐擁穩定收益，是最大的既得利益者，尤其三商銀更因官股
的優勢受惠最大，另外眾多地處精華地區的分行，也增添豐富的資產題材。
在穩定獲利與每年固定的配股、配息，著實成為許多投資人的首選，但是對這些長期投資
者的殘酷現實，卻是在仔細計算近十餘年的投資報酬率後，得到的只有一個「慘」字可以
形容。
還記得我初入社會，向家裡「借」來做股票投資的第一筆錢，就是媽媽放了快5年的開發
金（2883）的股票，總共有一張半（半張是配股累計來的），然後語重心長的說：「這是
以900多元的價格買的，希望能利用這一張半的開發金作為本錢，把投入的資金賺回來。
」
天啊！那時候開發金的股價只剩下70幾元，這就是誤闖叢林的小白兔付出的代價。多年後
終於在資本市場替我媽媽「討回公道」，不過決策上卻是在拿到股票的次日，立刻賣掉轉
戰電子股。所幸當時成功換股，否則再經過十餘年的現在，開發金的股價就算還原權值，
又是剩下不到四分之一的價格。
曾經是坐擁穩定收益的既得利益者，卻在時空變遷下成為票房毒藥，這就是以股息殖利率
作為長期投資標準，卻沒能認清內在涵義與限制所付出的代價。

這是風險類定存，但獲利更高！
股息殖利率（Dividend Yield）其實是長期投資很實用的指標，特別是對於壽險公司、退
休基金等資金規模龐大，且持續有源源不絕資金挹注的機構，他們所追求的不是高報酬率
，而是以定存收益作為指標（Benchmark）。
但是利用這個指標作為評估依據的背後，卻是隱含著許多的假設與限制，忽略了任何一項
，就很容易成為待宰羔羊，賺了股息卻賠了價差。
話說回來，何謂股息殖利率？就是公司配發的股息除以股價算出來的比率，用簡單的公式
表示：
股息殖利率＝每股股息÷股價
股息殖利率這個指標，可以說是衍生自銀行定存利率的觀念，所以這類投資標的，在性質
上屬於低風險，相對的報酬率較成長股、轉機股低。
有一點要注意是，因為購買股票的價金與存入定存的本金，所承擔的風險不同（股價會波
動，存款通常受到保障），所以我們要求的股息殖利率，通常較定存利率高，這是股息殖
利率應用及定義的最基本觀念。
除權（息）前後一個月內漲 1 成，就該停利
誠如前面所提到，股票的價金與定存的本金所承擔的風險不同，這就是操作關鍵。基本上
，定存本金的風險幾乎可以視為零，但是股價的波動，卻是只要有交易就會發生，因此如
何篩選出股價穩定的標的，就是第一個重點。
這種標的在國內股市裡，嚴格說來在過去很少有，因為國內資本市場的歷史不夠久、企業
的年紀也不夠大，公司能否永續經營還是未知數，不像歐美有一些百年企業。
接著股價背後的基礎就是盈餘，能維持穩定獲利的企業實在有限，這就是為什麼過去金融
管制時代，老行庫受到大家青睞的原因。
一般而言，能符合這樣條件的公司，通常隱含著穩定的企業經營環境，這常發生在兩種情
形，其一為進入障礙很高（如法令、專利、資本支出等），例如：電信業、固網等。
要特別留意進入障礙來自法令如特許行業，一旦政策鬆綁就會出現重大變化，1990 年第
一波開放民營銀行設立，打破官股銀行寡占地位，獲利大受影響；而電信自由化同樣讓獨
占地位的中華電（2412）過去每年賺進近一個資本額的獲利腰斬，這是要特別留意的地方
。
其次也常出現在缺乏成長性或低度成長的產業中，這類產業少有新競爭者加入，所以獲利
相對穩定，一般來說，傳統產業較多這類型企業，比如水泥、紙業、通路業等。
不管是上述哪種情形，都需要時間驗證公司獲利的穩定性，這也是以股息殖利率作為投資
研判依據最重要的前提。至於經營環境變化快速的產業（尤其是高科技產業），除非公司
已經建立特殊競爭利基，否則盡量避免，因為這類公司的投資價值評估並不適用這個模式
。
當公司具備獲利穩定性高的特質後，接著挑選價值股的三要素加以篩選。

篩選價值股的三要素
1. 當股價淨值比小於2倍
當我們將一家公司清算，把所有資產賣掉後，可以換成的現金總額就叫做淨值，最後再除
以股數，就是每股淨值。也可以這麼說，當我們可以用低於淨值的價格投資一家公司，就
是買便宜了。
2. 檢視資產品質
在資產負債表裏面有一個等式，就是資產＝負債＋股東權益，其中股東權益就是淨值，也
就是說「淨值＝資產－負債」，所以資產品質就是影響淨值的關鍵。
3. 剔除無形資產價值
這裡要注意五點：採用《成本法》認列的海外子公司、固定資產中的土地部分、無形資產
的商譽、應受帳款、存貨。以上是財報上最常見的漏洞，也是看似營運狀況良好的公司，
轉瞬間變成地雷股的問題源頭。
挑扣抵率高於 15％ 的公司，讓你賺兩次股息
股息殖利率的計算很簡單，但是弄錯標的或誤用指標，往往導致血本無歸。至於實務面的
運用，建議可以依循以下步驟篩選出適合的個股。
首先股東會旺季前，通常會公告當年度預計配發的股息股利，然後計算出股息殖利率是否
高於 5％，接著計算股價淨值比以不超過 2 倍作為篩選的原則，接著再看過去幾年來，
公司的獲利是否穩定，最後，研判公司所屬產業別與該行業中的地位。
接著參照股價淨值比低於 2 倍的限制，還有近幾年盈餘呈現穩定狀況（最好是成長），
並考慮扣抵率的高低之後，篩選出的公司如下一頁圖表 2-25 所示。之所以多採計扣抵率
，是因為兩稅合一後，若投資人應繳的稅比公司繳的營業稅低，就可以退稅，一來一回之
下等於再賺一次股利，不無小補。
最後要提醒投資人，股息殖利率篩選出的投資標的，絕對不會是「飆股」，而是期望能找
出具有穩健收益與低風險的公司。但每當除權旺季來臨，總有媒體以股息殖利率當作題材
來炒作，成為短暫的主流，此時我會建議符合條件的投資標的，除權（息）前後一個月內
股價如果出現 1 成以上的漲幅，就應該出脫，因為預期 1 年有 5％ 以上的股息殖利率
，已經在股價上反映了。
篩選條件：
1. 現金股息殖利率大於等於5％。
2. 股價淨值比小於2倍。
3. 可扣抵率大於等於15％。
4. 連續3年發放現金股利。
5. 殖利率的計算基準為2020年最後一個交易日之收盤價。
註：2021年台股投資環境特殊，成交量與加權指數迭創新高，加上疫情影響，本圖表於
2021年7月9日製作時，多家公司尚未公布2021年股利政策，故殖利率將有所變動。
符合三項條件之價值股

心得/評論：                             ※必需填寫滿20字
穩定獲利與每年固定的配股、配息
股版好像都是炒超短線的
板上有高手要拿自己的心法尬一下？
--
如何嘴砲  反駁對方的重點──◢◣█確實指出人家論點的錯誤性  ψQSWEET
駁斥──────◢ ◣█用引言指出對方錯誤或矛盾的地方( █優質論文)
在嘴砲王 相反的觀點──◢████◣█列出相反的論點並以事實當證據( █ 辯論社)
應該出現 矛盾────◢██████◣█列出相反的論點但不加以證實( ██論壇)
的元素   攻擊態度─◢████████◣█質疑對方的態度和口氣    ( ██匿名版)
人身攻擊↘偏見↗  ▄▄▄▄▄▄▄▄▄▄▄▄█攻擊身份和能耐█幹你娘(█ 小朋友)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 117.56.71.99 (臺灣)
"
"waitrop","[心得] 雲端產業跟公司分析","Mon Oct 11 13:08:54 2021","75","71","-------------------------------------------------------------------------
1.發文前請先詳閱[心得]分類發文規範，未依規範發文將受處份。
2.若提及股號股名，且屬未來性的預測或分析有推薦意圖，
  請寫到 [標的] 分類，否則將以板規4-1砍文處份。
----------------------------按ctrl+y可刪除以上內容。---------------------
其實看到那麼多人在唱衰台積電, TQQQ跟TSLA,
我一直想好好寫兩篇關於雲端產業跟電車的文章,
但是特斯拉股價已經開始往上衝了,
所以就先不提電車產業發展
就先來討論雲端產業,
先說結論,
硬體公司受益於雲端產業: Nvidia, AMD, TSMC
軟體公司受益於雲端產業: Amazon >= Microsoft >= Google > BABA
軟體公司提供雲端服務,
因為雲端需求一直在擴大,
所以這四家公司是同時受益由於餅變大了,
我也不好對這四家公司多做分析
如果把這些雲端服務更仔細也更往底層分析,
大致上可以分成以下幾種服務:
1. Compute
2. AI/ML (including search, NLP, ...)
3. Game (stadia, luna, geforcenow)
4. Video (youtube, netflix, fb/ig, 抖音)
5. Storage
1. 就是最傳統概念的雲端伺服器,
主要就是看server cpu,
但是最近intel在這塊一直在大幅度流失市場,
然後AMD一直在這塊快速搶下市場,
ARM同時也拿下一些市場,
所以在這塊得利的是AMD跟TSMC,
所有AMD跟ARM server cpu 都是在 TSMC下單生產,
這塊是所有CPU毛利最高的部分,
所以所有CPU毛利最高的產能都是在TSMC下單,
不要拿手機ARM CPU跟桌機/筆電的CPU情況來這裡比較,
AMD, ARM, TSMC 是把所有CPU產能都放在這塊上面
2. AI/ML, 這塊是Nvidia獨大,
市場上也只能買到Nvidia solution,
當然Google 有TPU, 但是不對外販售,
不管是TPU 或是 Nvidia 高階 AI/ML GPU,
都是在TSMC下單
3. 新型態的遊戲生態開始往雲端發展,
這塊得利的就是Nvidia, AMD,
這些GPU沒有全部都在TSMC下單
4. Video codec 已經是很久的題目了,
所以相對AI/ML而言, 這塊各公司自製研發的晶片就很多,
FB/IG 有自己的晶片研發團隊研發 Video chip,
Google 有 argos,
https://9to5google.com/2021/04/22/youtube-google-custom-chip/
但是不管如何, 全部都在TSMC 下單
5. Storage, 這塊我不熟
所以在可見的五年內,
TSMC早就因為雲端產業訂單滿滿,
而且這些都是高毛利最先進製程的訂單,
市場僅有TSMC一家提供,
然後新聞跟鄉民每天在唱衰驅動IC overbooking,
這對台積電根本就沒差
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 24.4.131.164 (美國)
"
"hipya","Re: [請益] 好公司股價下跌反而該開心這句話是對的嗎","Sun Oct 10 20:43:27 2021","263","101","好公司股價下跌分兩種
第一種最簡單 純粹大盤的恐慌下殺 or 突發性事件的影響
這時候就是滿地鑽石可以撿
第二種是單一個股的下殺
這種就要分辨是單純估值過高的回檔 還是公司出現負面消息
最難的絕對是負面消息造成的下跌 因為這很有可能影響到公司未來的獲利
就要看 1.你對這間公司的了解有多少  2.你的信心程度到哪
有時候雖然些微影響到獲利 但是市場總是會過度反應 這時候仍然有機會可以進場
市場過度反應這件事情 也常常被利用在停利上面
通常有個好消息出來 但實際上影響公司並沒有這麼多 股價不合理衝高
這時候也會是一個波段性獲利了結的點
估值過高的回檔 是最常見的 因為每一支股票都有屬於自己的估值區間
尤其是在成熟的價值股上面 所以當估值偏高的時候
不少人會選擇減倉 降低風險 等待估值合理or偏低 再接回來
另外 檢視自己對一支股票的信心程度 也是在下跌的時候
有時候會發現自己其實並不瞭解一支股票 或者信心程度不高 才會在下跌的時候恐慌
又或者自己持有的部位太大 心理承受不了
真的拿得住的 其實就是哪幾支股票而已
有些股票 就只是受到當時市場的情緒影響衝動而買入
所以每次的下跌 都是一次檢視自己持倉的好時機
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 211.76.47.229 (臺灣)
"
"senma","[新聞] 貨櫃大哥月收近500億 投顧3理由喊多長榮","Sun Oct 10 00:00:19 2021","85","170","
原文標題：
貨櫃大哥月收近500億 投顧3理由喊多長榮
                                      (請勿刪減原文標題)
原文連結：
https://wantrich.chinatimes.com/news/20211009S500941
(請善用縮網址工具)
發布時間：
04:102021-10-09
工商時報 王淑以
                                      (請以原文網頁/報紙之發布時間為準)

原文內容：
受塞港及大小月等因素影響，長榮9月合併營收達491.30億元，年增153.84％，但比8月合併
營收少了8.9億元，月減1.78％，終止連四個月「月增」。不過，10月受惠新增船舶、徵收G
RI附加費等原因，將恢復成長動能。
　9月工作天數比8月少一天，加上塞港造成船期延誤，影響長榮9月合併營收的表現，呈現
月減1.78％；累計前九月合併營收為3,349.51億元，年增134.72％。
　由於大陸限電，市場擔憂影響大陸出口量，使得長榮、陽明及萬海近期股價重挫；但上海
航交所8日發布最新運價顯示，長榮旗下的燙金航線，如遠東到美西、美東及歐洲航線的運
價，仍在高檔，回檔幅度甚少，未受到大陸限電的影響。
　8日遠東到歐洲航線運價每TEU上漲176美元，達7,714美元，美西航線每FEU上漲49美元，
達6,371美元，美東航線則小跌136美元，達11,114美元。
　長榮第一艘2.4萬TEU的EVER ACE「長範輪」已完成第一次歐洲線航程，第二艘2.4萬TEU「
長儀輪」9月10日加入歐洲線，預計10月將完整貢獻一整個月，再加上10月長榮加收綜合費
率上漲附加費（GRI），以目前運價及新增運力推估，長榮10月合併營收也將在高檔。
　長榮第四季將有兩艘2.4萬TUE、兩艘1.2萬TEU、一艘2,600TEU及六艘1,800TEU貨櫃輪交船
。長榮是貨櫃三雄中2021年新交船數量最多的航商。長榮年底前有33艘新船，合計2.64萬TE
U運力。陽明2021年增加10艘、約7.72萬TEU；萬海年增11艘、約2.64萬TEU。日前國內大型
投顧表示，長榮股價重挫主要受累於大陸限電消息衝擊，但考量美西塞港持續惡化、東南亞
陸續復工，越南可能在10月初重啟出口，供需維持吃緊使運價維持高檔。
　展望後市，投顧業者基於三大理由認為，長榮2022年營運將與2021年持平，並不會衰退，
包括：第一、歐美補貨需求及貨櫃周轉率低，支撐2022年上半年前運價維持高峰。第二、20
22年將有六艘2.4萬TEU新船，將新增11％運力，投入長榮最賺錢的歐洲線。第三、歐洲線年
底將換約，具有歐洲線長約價保護優勢。整體而言，估計長榮2022年EPS將超過42元。

心得/評論：
長榮年增超過100啪，月減1啪；歐洲美西航線運價大漲，美東運價小跌；月營收500億，明
年EPS上看42元。利多碾壓利空，告訴我長榮怎麼輸
                             ※必需填寫滿20字


--
         ▎              どうする?                ▊
▌                                       ▌
▊            沙由香の中に出す ▎
▊            マドカの中に出す ▎
▌                            ◣ ▌
▎                            ﹨ ▊
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.160.4.51 (臺灣)
"
"YAYA6655","Re: [請益] 為什麼大家這麼拿國巨當範例？","Sat Oct  9 16:33:19 2021","387","54","1.宏達電 國巨 貨櫃 ->  都是獲利棒棒的，頂呱呱的，
這種被坑的是比較理性但心態過於單純的，類似學生與社會新鮮人，真的很單純，
社會經驗不足。
2. 合一、中裕、浩鼎 = 有想像力
這三檔也是同學會算了又算，新藥歐洲市場抓多少，美國市場抓多少，抓出來檔檔
上千，兩千，三千。這種偏腦補王，想像豐富，適合喜歡創業的人。
3. DR股, 純炒純拉
這個偏宗教類的，有一個信仰，有一個領袖帶領。適合那種取暖團體如直銷保險類的。

※ 引述《lauwei (lauwei)》之銘言：
: 明明htc也是一個活生生的例子啊
: 股價從破千到現在根本夭折再夭折再夭折
: 可是一講到航運，面板，大家都拿國巨圖出來
: 為什麼股板這麼愛討論國巨啊？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.41.57.119 (臺灣)
"
"mcrobert","[情報]  3711 日月光 9月營收","Fri Oct  8 22:59:11 2021","201","179","來源：公開資訊觀測站!!!!!!
網址：https://reurl.cc/NZ0M4p
沒加來源被刪文重po+今晚ADR 分享
https://i.imgur.com/Ea735vb.jpg
本資料由（上市公司）日月光投控 公司提供
民國110年09月單位：新台幣仟元
項目營業收入淨額
本月 53,735,410
去年同期 43,925,748
增減金額 9,809,662
增減百分比 22.33
本年累計 397,060,947
去年累計 328,101,327
增減金額 68,959,620
增減百分比 21.02

9月營收達 537.35 億元
月增6.51%，年增 22.33%
第三季營收1506.65 億元
季增18.7%，年增22.3%
累計前三季營收 3970.61 億元，年增21.02%
從高點算 133.5到 96.2己經跌了28%左右
https://i.imgur.com/yhAMQy5.jpg
財報公布後的ADR依然是殺個片甲不留..
https://i.imgur.com/INcZceO.jpg
目前6.84 前低是5/12號的6.78
以上～

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.106.104 (臺灣)
"
