"author","title","post_time","like","hate","article"
"ppp123","[討論] 網軍受害者排名","Wed Dec  8 08:23:43 2021","489","28","第一名 柯文哲 智商157網軍主攻對象 媒體最愛受訪 擁有高聲量
第二名 鄭文燦 自稱也是網軍受害者 反對暗黑勢力操控
第三名 顏寬恆 中二選戰 被鋪天蓋地的攻擊
第四名 朱立倫 接任黨主席 也成為網軍主要攻擊對象
第五名 黃士修 公投辯論 屢屢重創反方辯論手 鮮明的個人特色也成為網軍攻擊目標
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.71.224 (臺灣)
"
"dakkk","[討論] 吳島主邏輯真是無懈可擊","Wed Dec  8 01:35:12 2021","529","103","※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※
※ 發文 內文請滿40字 ※
------以上看完可使用 Ctrl+y 刪除------

今天看龍捲風 吳島主說 聲稱自己是國安人員 必然會影響國安 尤其還在政商名流之間
國安單位理應要處理 林男聲稱自己是國安人員許久  國安單位卻都沒有進一步動作
幾乎可以確定林男就是國安單位罩的  至於被吸收還是造冊 不在所問
那為何國安局要否認?  因為國安局可以為了國安的原因進行任何動作 例如否認事實
所以國安局未必是基於事實否認  而應該是基於國安原因否認
看完 我真的被說服了  似乎林男必然是國安人員 沒有別的可能了

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.180.92 (臺灣)
"
"honkwun","[轉錄]日本核安機關:地震損傷柏崎刈羽核電地基鋼","Tue Dec  7 23:23:58 2021","91","52","https://tinyurl.com/2p83hd5f
媽媽監督核電廠聯盟 日本核安機關：地震損傷柏崎刈羽核電地基基礎 文/宋瑞文

位於日本新潟縣的柏崎刈羽核能發電廠，在日前發現有地基基礎的鋼筋斷裂、變形。日本
原
子力規制委員會認為，是2007年新潟縣中越沖地震的影響所致。2011年福島核災，國會調
查
後認為，不能否定地震影響。核電廠耐震問題再受矚目。
＊圖：日本電視台報導柏崎刈羽核能地基基礎的鋼筋斷裂變形畫面
https://imgur.com/a/TCi1huX
據2021年11月上旬日本各大媒體報導，東京電力發表關於柏崎刈羽核電廠地基下鋼筋的損
傷
狀況。在和六號機組原子爐安全廠房相連的大型貨物搬入建築（核燃料搬進搬出的地方）
地
下，在新的耐震工程挖掘後，發現一柱鋼筋水泥基礎有所損傷，7根鋼筋斷裂，11根鋼筋
變
形。東京電力表示，經立即補修後已無安全問題，詳細原因會再做調查。

日本核安管制單位、原子力規制委員會則在10日的例行會議中討論此事。身為地質學專家
的
石渡明委員分析，由鋼筋彎曲的方向等地方來看，和阪神大地震、東日本大震災、熊本地
震
所觀察到狀況相似。
委員長更田豐志表示：「當初是怎樣的設計與評估，會讓地震造成這樣的損傷。東京電力
跟
原子力規制廳有必須重新審視。在耐震的設計上造成損傷的話，設計與評估的方法就有問
題
了。在經過現場確認之後，東京電力的說明妥當與否，之後會有討論。」

據新潟日報報導，耐震工學等方面的專家對此事感到驚訝，「居然會傷害到核電廠的地基
基
礎」，並擔心整個設施的強度與鄰接的原子爐安全廠房耐震等受到影響。
新潟縣技術委員會委員、專攻耐震工學的新潟工科大學教授田村良一表示：「推測原因應
該
是地震引起地盤激烈的變形，地基基礎也被牽引所致。如果再發生大地震，有再引起第二
根
、第三根基礎損傷的危險性。」前新潟縣技術委員會委員鈴木元衛強調：「地基基礎損傷
的
話，搖晃起來會不均衡。對於鄰接的原子爐安全廠房不無影響，不是簡單的事情。」
新潟縣柏崎市櫻井雅浩市長在12月1日的例行記者會上表示：「地基基礎損傷應該是中越
沖
地震的影響，令人憂慮。為什麼大型貨物搬入建築會變成這樣，其他地方也有必要做詳細
的
調查。」
柏崎刈羽核電廠6號機、7號機，先前因為反恐對策缺失等原因，實質上遭到規制委員會命
令
禁止運轉。東京電力社長與常務為此自行減薪，並撤換核能部門部長。
地震與福島核災
2011年3月11日，日本發生福島核災。4月，原子力保安院首長寺坂信昭在國會承認，導致
失
去所有電源與爐心溶融的受電電塔倒塌，跟外部電源喪失，「都是在海嘯沒有波及的地方
」
。
據國會事故調查報告：「福島核電廠事前處於不能保證能夠耐受地震與海嘯的脆弱狀態。
」
「不能肯定地說1號機組的安全關鍵設備不會因地震而受損。（「１号機の安全上重要な
機
器の地震による損傷はないとは確定的には言えない」）」
由於核災教訓，日本把核電廠抗震設計裡的活斷層範圍，由之前的12至13萬年前，改為追
溯
到40萬年前。台灣在2013年的核四地質報告，對活斷層的判定則以4萬3500年為標準。
＿＿＿
心得：2007年中越沖地震讓柏崎刈羽核能發電廠廠區內的地表都變形了，見圖：
http://yoshi-tex.com/Kashiwazaki/blog_import_505471730babf.jpg
地基鋼筋變形真的不意外。這次是因為新的耐震工程挖掘才發現的，之前根本不知道。地
震畢竟是天搖地動的強烈天災，核電廠不比一般房屋，連管線都不能被傷害。難度本來就
高。還是希望台灣不必冒這樣的風險。

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.171.242 (臺灣)
"
"teeo","[討論] 民進黨的女權鬥士該換人了吧","Tue Dec  7 22:10:55 2021","86","186","
   范大立委副教授女權鬥士
   根本就沒真的為女權做甚麼事
   從先前丁丁事件
   然後事王定宇
   甚至還還義正嚴詞說""這裡面有甚麼我應該照顧的?""
   這算哪門子女權鬥士?
   反觀高嘉瑜
   被黨內同志毒打，真的被打趴
   勇敢的站出來，
   不像惡勢力低頭，抓出綠共死蟑螂
   這才配女權鬥士的稱號
   范雲，該退位去了吧，好好的去學術單位寫寫論文，別再出來了!
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.224.114.22 (臺灣)
"
"icrose","Re: [新聞] 外交部：若「反萊豬公投」通過 將向國際","Tue Dec  7 21:25:45 2021","322","27","世界上多數國家都嚴禁萊克多巴胺，正如世界上多數國家使用公制單位
台灣de核心產業是美國扶持的，當然也只能服膺美國的健康標準
美國大多數人吃萊豬所以享受美軍保護。台灣也享受美軍保護卻不肯吃萊豬？

所以這是個政治站隊和產業問題。而不是一個貿易問題。民進黨就不能說實話嗎
※ 引述《dingwk (不要叫我河豚!!)》之銘言：
: 1.新聞網址︰
: https://udn.com/news/story/12539/5944699?from=udn-catelistnews_ch2
: ※ 網址超過一行 請縮網址 ※
: 2.新聞來源︰聯合報
: 3.完整新聞標題
: 外交部：若「反萊豬公投」通過 將向國際傳達負面訊息
: ※ 請完整轉載標題 請勿修改與編排 ※
: 4.完整新聞內容︰
: ※ 請完整轉載原文 請勿修改內文與編排 ※
: 外交部報告指出，若「反萊豬公投」通過，將向國際社會傳達台灣輕易背棄經貿承諾、悖
: 離國際標準的負面訊息，勢難參與或甚遭排除於多項醞釀成形中的經貿議題合作。
: 立法院外交及國防委員會8日邀請外交部、經濟部、農委會、行政院經貿談判辦公室等首
: 長報告「針對反萊豬公投結果政府可能因應作為」，並備質詢。
: 根據經濟部提供給立院外委會的書面報告，「今天的萊豬公投案，我們能做的就是選擇避
: 免改變現狀，而使台美關係受到巨大衝擊，避免引起各界對於台灣遵守國際規範的質疑聲
: 浪，而對加入CPTPP（跨太平洋夥伴全面進步協定）造成重大障礙。」
: 報告指出，國際地緣政治變化劇烈的今天，台灣極需美國這一位重要盟友，若選擇不接受
: 國際規範，背棄盟友的信任，將對我國發展對外關係造成難以估計的衝擊。
: 經濟部報告並寫道，「當台灣在國際上被打壓，甚至安全被威脅時，是美國站出來協助我
: 們，當我們依照國際標準，開放安全的美國豬肉時，對台美經貿關係，更是有非常大的正
: 面效應。」
: 外交部提供給立院外委會的書面報告則指出，若「反萊豬公投」通過，不僅將推翻我國政
: 府長年致力推動的政策目標，更將向國際社會傳達台灣輕易背棄經貿承諾、悖離國際標準
: 的負面訊息，這對我國經年累月建立的國際信用，將造成嚴重衝擊與傷害，更將使台灣未
: 來在與美國、印太地區乃至全球各夥伴國進行經貿交流時，面臨相當程度的質疑。
: 外交部表示，「反萊豬公投」若通過，政府必須尊重民意；然而，在全球政經秩序刻正重
: 整的關鍵時刻，我國若違背經貿承諾及國際標準與規範，將脫離國際合作之道，勢難參與
: 或甚遭排除於多項醞釀成形中的經貿議題合作，例如印太多國推動建立的數位經濟協定等
: ，也恐將打擊我國相關產業的發展。
: 5.附註、心得、想法︰
: ※ 40字心得、備註 ※
: 看來萊豬公投真的變成國際性議題
: 同時也變成抗中保台 看美國爸爸的臉色嗎
: 只是我覺得這套論述到底可以用到哪時候
: 再者這種論述哪些人吃得下去啊
: 我覺得公投國民黨訴諸成民意出口
: 民進黨比較聰明把公投當成選舉
: 鞏固自己執政的政績同時也可以為了各種選舉當練兵跟造勢...
: ※ 「Live」、「新聞」、「轉錄」此類文章每日發文數總上限為3篇，
:    自刪與板主刪除，同樣計入額度 ※
--
世界最長城市中軸線  成都，150公里
https://www.bilibili.com/video/BV1uh41147Tz
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 171.14.62.157 (中國)
"
"KINMENKING","Re: [新聞] 已婚健保署長李伯璋約會氣質美女　十指","Tue Dec  7 20:11:17 2021","122","122","這場 真實版連續劇，打算演不完就是了?  ╮(╯◇╰)╭

核能剩6、7%的台灣，完全就是靠者 拿稅金補貼電價，來支撐出口業
但是這無法撐多久，台灣電漲一爆漲，台灣低利潤的出口業立刻全死

美國疫情開始大爆炸，「大魔王Omicron發威！攻陷美國15州」
觀光業己經預期到未來的艱困情勢，就算現在出團數量大增，多數也不再徵人

習近平 開始抄家台商，還全面封鎖 資金從澳門洗錢出去
台灣現在要面臨的不只是政府破產，企業恐怕也要大量倒下，銀行的呆帳危機大爆發
宋楚瑜主席2020年終局之戰，蔡英文還要做到2024年，台灣這次是絕對死定了.....
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.174.45.14 (臺灣)
"
"tfct","Re: [討論] 為什麼BEN不能被公開名字?","Tue Dec  7 18:59:35 2021","153","185","天啊
上次的偷打名單有詹宏志
也道歉了
一堆名單擺開看的話
BEN絕對是有力人士啊

引述《sunyeah (   湯元嗎)》之銘言：
: 高加魚比較衰小  當初喬疫苗被公開名字就沒問題
: 那BEN只是個善心人士  但是他還是橋疫苗了  而且不需要被公開透明?
: 那你不願意公開  現在被影射不就只能啞巴吃黃連了?
: 不然你說說看阿  BEN到底是誰嘛
: 怎麼甚麼事情都這麼剛好?
: 公開透明!
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.245.109 (臺灣)
"
"chal","Re: [討論] 苗傅雅為啥辯輸黃士修","Tue Dec  7 17:42:08 2021","545","195","
苗沒有輸啦
只是沒有亮點而已
因為前面都海扁黃
所以變成苗只有打黃巴掌
大家看得不過癮
會造成這個現象還有一個原因
就是苗答應黃暐瀚的訪問
所以黃提前知道苗的內容
黃暐瀚這人也滿奸巧的
都說他沒有立場
但都訪問同意方
唯一的反對方
又是作球給黃士修
早上訪問 晚上辯論
所以要打臉黃的 都讓黃有了防備
但是黃有沒有辯嬴
可以看民調
如果有人宣稱嬴了辯論卻輸了民調
你覺得這人科學嗎
相信科學的人會這麼反科學嗎

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.235.73.37 (臺灣)
"
"ppp123","[討論] 苗傅雅為啥辯輸黃士修","Tue Dec  7 16:49:51 2021","65","15","苗傅雅 1987出生 北一女 台大法律系 北市議員
黃士修 1987年出生 衛道中學 清華大學理工學院 國政基金會研究員
整場苗議員邏輯完全不行 被正方辯到語塞鬼打牆
反方毫無招架之力 黃士修從容應對
雖然清大也很優秀 但不至於如此碾壓台大法律
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.71.224 (臺灣)
"
"didder","Re: [新聞] 快訊／蘇貞昌施打第二劑AZ　「疫情穩定","Tue Dec  7 15:43:50 2021","373","141","
    是不是快要開放高端混打
    所以院長趕快把自己第二劑補起來啊
    不然到時候不打AZ+高端
    怎麼當空心菜的死忠支持者

    第三劑我知道現在有檔政府官員打Moderna
    為了國產疫苗的未來
    不如加速開放第三劑開放給官員預約打高端如何
    我想看看會有多少官員會去打這個第三劑耶

    綠共吃屎


※ 引述《jim2330300 (請叫我小芭0A0)》之銘言：
: 1.新聞網址︰
: https://www.ettoday.net/news/20211206/2139405.htm
: ※ 網址超過一行 請縮網址 ※
: 2.新聞來源︰ 東森新聞雲
: 3.完整新聞標題
: 快訊／蘇貞昌施打第二劑AZ　「疫情穩定國人興趣缺缺」」
: ※ 請完整轉載標題 請勿修改與編排 ※
: 4.完整新聞內容︰
: ※ 請完整轉載原文 請勿修改內文與編排 ※
: 記者陶本和／台北報導
: 在今年三月份時，國內疫情穩定下，國人對於施打疫苗興趣缺缺，當時行政院長蘇貞昌與
: 衛福部長陳時中率先接種全國第一劑AZ疫苗；近日，國內疫情再度趨於穩定，國人施打疫
: 苗的意願也降低，蘇貞昌6日再度挽起袖子，施打第二劑AZ疫苗，呼籲國人一起來增加疫
: 苗覆蓋率。
: [廣告] 請繼續往下閱讀 ↓↓↓
: 今年初，國內疫情還沒有爆發，儘管當時政府採購的疫苗到貨，國人施打的意願相對不高
: ，蘇貞昌當時就跟陳時中率先挽起袖子施打全國第一針；最近，國內疫情受到控制，國人
: 施打疫苗的意願也崩跌，蘇貞昌6日便前往施打第二劑AZ疫苗。
: 蘇貞昌受訪時說，他曾經表示過，疫苗不夠他不搶，沒人敢打他率先，所以和陳時中在三
: 月打第一劑，現在疫苗非常多，各種品牌都有，看到疫情穩定國人施打興趣缺缺，就來打
: 第二劑，呼籲國人增加疫苗覆蓋率，大家加油讓台灣更安全。
: 5.附註、心得、想法︰
: ※ 40字心得、備註 ※
: 現在疫苗量能充足了吧
: 國產高端聽說還打不完
: 加上友邦送了我們一堆疫苗
: 莫德納、AZ這些都很好
: 也有民間購買的BNT
: 所以台灣是不是不用怕疫情了
: 果然世界跟不上台灣
: 防疫資優生的光環又要回來了
: 阿中部長有你真好！
: 謝謝蘇院長 謝謝蔡總統
: ※ 「Live」、「新聞」、「轉錄」此類文章每日發文數總上限為3篇，
:    自刪與板主刪除，同樣計入額度 ※
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.169.92.29 (臺灣)
"
"DCHC","Re: [討論] 房貸背30年好還是房屋99年收回好","Tue Dec  7 14:56:17 2021","79","196","※ 引述《yniori (偉恩咖肥)》之銘言：
: 如題
: 房貸背30年 然後得到一個老房子
: 另外
: 有些地方是房子給你買99年後歸還國家
    這是中國民主進步黨教給大學生的社會主義計畫經濟，
    也是社會系與法律系學者在學校宣傳的錯誤思想。
    民主進步黨、民眾黨說了很多年的國民承租住宅，就是公有房屋。
    但是民主進步黨不願意保證，
    黨不會找藉口拆除房屋。
    例如核四的工程錯誤問題，
    吵到現在，
    許處長已經暗示核四的工程錯誤，
    但是沒有人想調查核四工程的安全問題。
: 第一個是背了30年後有自己的破老房子
    你不應該說我們的30年房子老舊破損。
    我們都知道自己每年要保修房屋，
    刮除牆壁的黴菌，
    用矽膠填補裂縫，
    塗上防水漆與油漆。
: 另一個是住99年後還給國家破老房子
: 哪一種比較符合大家理想的房屋購買方式呢
    我選擇私有財產制，
    雖然會被中國民主進步黨罵成資本主義、走資、反動，
    但是私有財產制是基本人權。

    求神憐憫我們的錯誤，感謝神保護我們幸福平安。
--
    ☁☁☁☁
    ♬♪♬♪♬♪♬♪♬♪♬♪♬♪♬♪♬♪♬♪
    
    ☁☂☁☂☁☂☁☂☁☂☁☂☁
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.226.103.140 (臺灣)
"
"chrisjohn214","[討論] 蔡英文內政最佳指的是黑佳佳嗎","Tue Dec  7 13:45:03 2021 ","408","177","走私香菸數量最佳
 
網軍產業最佳，隨機殺人次數最佳
 
棒球隊人數最佳
 
郵寄大麻刑罰判決歷任總統最佳
 
政黑指的蔡英文內政最佳，是不是一種黑佳佳？
 
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.46.220.163 (臺灣)
"
"tigotigo","[黑特] 拎北宣布效忠民進黨","Tue Dec  7 12:56:12 2021","315","119","近日拎北痛改前非
恍然大悟民進黨才是最有台灣價值的政黨
抗中保台比三民主義還偉大
英皇更是拎北心目中的偶像
拎北在此宣布 從此效忠民進黨
以後都幫民進黨說話
絕不批評民進黨
成為一個真正的柯黑






只要民進黨給拎北2300萬和招待拎北住五星級飯店
嘻嘻
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.78.101 (臺灣)
"
"chrisjohn214","[討論] 政黑吹蔡政府吹半天，結果什麼都查不到？","Tue Dec  7 12:26:20 2021 ","334","72","網軍這種事情，不是國內金流追一追，相關人士盤一盤就清楚了嗎
 
感覺跟劉邦友命案一樣會無疾而終是我的錯覺嗎？
 
還是說大家真的都低估了林餅叔的層級
 
其實真的是會「動搖國本」
 
政黑這麼看好蔡政府的，要不要出來說說看？
 
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.46.220.163 (臺灣)
"
"DCHC","Re: [討論] 各位的反共意識還不是國民黨教出來的?","Tue Dec  7 11:27:32 2021","481","77","    [del.]
:     如果中共、俄羅斯、伊朗與北韓合作，
:     以核子武器偷襲中華民國、南韓、日本、歐洲與西奈半島，
:     美國是否可以承受核子武器攻擊，而不使用核子武器反擊，
:     打到中共、俄羅斯、伊朗與北韓認輸？
:
:     美國民主進步黨現在很害怕，害怕他們從柯林頓到拜登的錯誤政策，
:     造成他們自己會死於核子武器戰爭：美國西岸與東岸各城市，將被核子武器摧毀。
:
:     而美國最後會不會以核子武器反擊，變成世界末日？
:     如果美國以核子武器反擊，
:     歐洲與東亞、西太平洋、南海也將是輻射汙染地區。
:
:
:     求神憐憫我們的錯誤，感謝神保護我們幸福平安。
:
: --
: ※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.226.103.140 (臺灣)
: "
"PTTHappy","[討論] 關於公投現場的兩個現場經驗請教","Tue Dec  7 10:52:56 2021","194","197","以往沒有投過公投，請問有經驗的網友兩個枝微末節問題，出於好奇。
1.聽說那個蓋下去的戳記上有符號。符號的「方位」（上下左右）朝哪裡，沒有限制吧？
比如說假設是正字標記，斜著蓋、倒著蓋，只要在空格內，都是有效吧？
2.如果有慢郎中在圈票處才臨時思考，他老兄一個人就思考了半小時不出來，這種情形，
其他人（包含現場工作人員）是不是只能乾瞪眼，拿這種人莫可奈何嗎？亦即
只有等他老兄思考夠爽了，不論是半小時或一小時後出來，他所佔據的那個圈票處才能讓
下一個人用，現場催他不得（就算催，他老兄硬是撐著說他還在思考，別打擾他）？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.214.100 (臺灣)
"
"liuyihui","[討論] 台灣女強人為什麼大部分都是單身？","Tue Dec  7 10:12:55 2021","364","14","
台灣女強人絕大多數都是單身，也沒有養育兒女。比如:蔡英文、陳菊、洪秀柱、呂秀蓮、肖美琴、周玉蔻、陳文茜、吳思瑤等……。
如果一個兩個台灣女強人因為情路坎坷選擇單身情有可原，但絕大多數女強人都孑然一身，過著單身生活就不太正常了。
我個人覺得一個女人只有經歷過結婚生子，為人婦、為人母、擁有一個完整的家庭後，才會體會得到生活的真諦，她會變得寬厚、大度、無私，對下一代充滿母愛，不管是從商從政會永遠想著下一代，要為下一代積善積德，做事不會太過決絕。沒有經歷過愛情、十月懷胎的女人可能永遠也體會不到“老婆”、“媽媽”這些神聖稱謂，性格會變得色內厲荏、焦躁、決絕。
國外(包括中國大陸)這種現象要少很多，很多女強人還是十分重視家庭生活的，包括梅克爾、希拉里、孫春蘭等，可能很多人的婚姻生活並不太幸福，但她這一生的生活履歷是完整的。很多國家在人才選拔的時候婚姻狀況是一個重要指標。
台灣這種現象確實很少見，把好端端的女人逼成了政治狂魔，做事不留餘地，率性而為，也給後代做出來不好的表率。希望台灣人正視這種現象，三思。
當然這是我個人看法，如果覺得我這種想法是錯的請略過，或指正。
-----
Sent from JPTT on my HUAWEI VOG-AL00.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 143.198.75.78 (美國)
"
"psee","Re: [新聞] 獨／起底新鮮人李柏璋「財富密碼」！不只","Tue Dec  7 09:27:25 2021","264","190",": 李柏璋堪稱綠營爭議人物。但李柏璋稱近年在大學攻讀學位，卻能添購賓士休旅車、購屋
: 養育2兒女。知情人士加碼爆料，李柏璋不僅自己開賓士，李父代步車也是新款的保時捷
: 凱燕休旅車、李背後「財富密碼」恐需交代清楚。
: 李柏璋雖在臉書自介「今年大學剛畢業，社會新鮮人，請多指教」但「社會新鮮人」的自
: 介看來格外諷刺；加上李柏璋近年手頭異常寬裕，今年8月才在臉書刊登出售自己擁有的
: 賓士GLC 300 休旅車、馬自達3旗艦版兩輛座車，光兩車2手價總值就超過新台幣2百萬元
: 閃」爭議言行，粗估最少須有2百萬元以上年薪才能支應這些名車買賣購屋育兒開銷，李
: 柏璋的致富關鍵為何？相信曾委託李輿情案件的綠營政治人物有必要說清楚講明白。
: https://www.ettoday.net/news/20211206/2140091.htm
: ==
: 笑死，如果是國民黨執政還會是用輿論逼""交代""嗎?
: 也不看看現在行政、司法體系是誰家的
: 人家根本不用屌你們這些死老百姓
看看柏蟑大事紀吧
https://www.ptt.cc/bbs/Gossiping/M.1638420391.A.B8D.html
督割後群創好心收留一個學店肄業仔
後來嫌月薪低大肆嗆郭董
到現在社會新鮮人有房還換GLC300
太陽花真的改變他一生  嘻嘻
你各位無料1450繼續幫黨喉舌啊
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.106.26 (臺灣)
"
"charles0939","[新聞] 柯文哲反對賣場打疫苗 侯友宜：提高覆蓋","Tue Dec  7 08:03:36 2021","495","47","柯文哲反對賣場打疫苗 侯友宜：提高覆蓋率最重要
中時新聞網16:182021/12/06
https://i.imgur.com/tCafmaA.jpg
侯友宜今出席新北市消防局猛男月曆發表會。（王揚傑攝）
台北市長柯文哲反對在賣場設疫苗接種站，對此新北市長侯友宜今（6）日表示，其實最
重要是趕快提高疫苗覆蓋率，達到全民防疫力，保護全國民眾的安全，我們在任何賣場、
百貨公司都有完善的環境衛生規畫，以及專業的醫護人員在場，不但可以方便施打，也可
以融合醫療急救，安全絕對沒問題。
侯友宜說，鼓勵民眾隨時到百貨公司、大賣場及疫苗接種站施打疫苗，提高疫苗覆蓋率，
得以群體免疫，安全最重要，我們一定會做好安全醫療的防護。
#賣場 #最重要 #反對 #侯友宜 #疫苗接種站
https://www.chinatimes.com/realtimenews/20211206003419-260405?chdtv
柯文哲一人錯誤決策
害台灣防疫工作又無法團結一心
真是害群之馬的柯文哲！
當前是多元接種方式
提高疫苗覆蓋率
柯文哲反其道而行
唉！！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.137.72.60 (臺灣)
"
"coober","Re: [黑特] 幹! 台灣人被民進黨綁架了?","Tue Dec  7 00:24:08 2021","252","66","推 rogudan: 萊豬根本不是食安問題，如果是，萊牛為什麼不處理？。萊12/06 09:28
→ rogudan: 豬是貿易問題，是國際關係問題，是美國要找出台灣親中派12/06 09:28
→ rogudan: 的問題12/06 09:28

依照形勢的發展來看
蔡英文真的是佛心來著
也如我之前說的
dpp執政的話  chinese的定義就比較狹窄
頂多就是美豬公投聯署人被定義為chinese

試想
如果蔡英文狠下心來
改換另一個策略
要dpp支持者不去投票
那麼會去投票的人都是甚麼人?
幾百萬人耶~
按照領投票的紀錄 就可以精確定義這些人
把所有的親中派一網打盡

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.136.36.179 (臺灣)
"
"devidevi","Re: [討論] 鏡週刊會倒嗎?","Mon Dec  6 22:45:14 2021","198","68","※ 引述《rronbang (Ron1)》之銘言：
: 鏡週刊讓我們見識到什麼是有風骨的媒體
: 不過這一波除了當首先開槍的人之外
: 後面小馬爆料也是直接上電視開嗆
: 也不會等到下一期發刊
: 這樣事件一周後過氣，
: 紙本媒體也跟不到風賺錢吧
: 會像蘋果/壹週刊系列一樣倒嗎?
傻瓜，只有笨蛋以為鏡周刊是有風骨
如果知道鏡周刊不能壓，就不會打電話
會打電話過去，就是預設能夠壓新聞
但是打電話過去，發現新聞壓不住
打電話的人自己心裡就有數
就是要求照發新聞的人比打電話的人更大
比國策顧問-詹宏志，段宜康更大的有誰
當時有誰的相關新聞
吳董在自己的節目上就有說過這邏輯
不要再以為媒體不能壓新聞，天天在壓新聞的好嗎
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.77.48.47 (臺灣)
"
"william2001","Re: [黑特] 根本不能給這男的發話權","Mon Dec  6 21:42:42 2021","451","204","※ 引述《geordie (夢の住民)》之銘言：
: 雖說是違反人權，但這男的心思跟手段比他的文筆還厲害。
: 根本不能讓他有發言的權力讓他發揮一通，根本危險

聽你在放屁啦。
高佳瑜自已在交往的過程都很對嗎？
都沒有對林先生大聲過？
沒有用在立法院質詢官員的態度和林先生吵過架嗎？
任何的這類的舉動我相信不管是誰，男方一定會受不了的。
你發這種言論表示出你不是一個理智的人，
不要來管政治比較好。
司法體系若是有你這種人，只會造成民眾對於司法機構的公信力喪失。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.167.159.152 (臺灣)
"
"elfish123","[討論] 什麼樣的代價才可以讓你變網軍","Mon Dec  6 20:20:10 2021","452","42","
現在才知道網軍價碼這麼好
好奇怎麼樣的代價可以讓你變網軍
如果是我
錢？我可以自己賺，夠用就好
女人？我可以自己把
權利？我喜歡一個人，太多社交會讓我很累
但是如果有人願意推動一夫多妻制來和我交換
我一定會心動動
為什麼多元成家可以
一夫多妻制沒辦法堂堂正正的呢？
一定有人靠腰你有錢也可以
但是現有的法律就是沒辦法讓你堂堂正正
一夫多妻制不香嗎？
為什麼要迫害有能力的男性
而且還可以解決少子化
我奉勸各網軍的頭如果有看到
趕快回去推動這個法案好嗎？
屌虐換臉法

-----
Sent from JPTT on my Samsung SM-N9700.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.141.233.132 (臺灣)
"
"ceiba5566","[討論] 大家一起來撐高嘉瑜，挺嘉瑜對抗塔綠班","Mon Dec  6 19:00:07 2021","597","114","高嘉瑜被林秉樞這惡質的人打到頭破血流、面目全非
那怵目驚心的照片一刊出來，沒人不惋惜高嘉瑜遭受這樣對待
高嘉瑜在記者會難過痛哭，更讓電視機前的大家心都碎了
要不是小馬義憤填膺的爆料，才讓林秉樞和塔綠班私底下錯綜複雜的關係曝光
林秉樞甚至嘗試利用網軍把這人神共憤的家暴案給壓下來
隨著小馬越爆越多料，才知道塔綠班檯面下幹淨這麼多垃圾骯髒事

只差一步嘉瑜和小馬就能揭穿塔綠班幕後大魔王的真面目了
今天嘉瑜卻出來說不要再討論這件事了
這顯然是有塔綠班的邪惡勢力在背後運作施壓嘉瑜，害嘉瑜不得不屈服
為了讓嘉瑜有勇氣站出來揭發塔綠班的惡形惡狀
大家是不是該一起撐嘉瑜，成為嘉瑜的後盾，讓嘉瑜有勇氣打倒塔綠班呢？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.240.171.109 (臺灣)
"
"MarioBro","[討論] Bob Dole逝世","Mon Dec  6 18:13:30 2021","387","42","
連續擔任美國參議員28年，曾代表共和黨參選總統的Bob Dole於美國時間12月5日逝世，享耆壽98歲
出身堪薩斯州的Bob Dole，曾擔任1976年時任共和黨籍總統Gerald Ford競選連任的搭檔，但失利；
1996年他獲得共和黨提名參選總統，對抗競選連任的Bill Clinton結果大幅落敗
Bob Dole於1976年選舉與Jimmy Carter副手Walter Mondale的辯論
也是美國總統選舉史上首次由副總統候選人之間所舉辦的辯論
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.185.95 (臺灣)
"
