"author","title","post_time","like","hate","article"
"ReiKuromiya","[正妹] 有那筆","Sun Jun  7 22:19:52 2020","227","6","https://i.imgur.com/zuw2aSR.jpg
https://i.imgur.com/7K621QE.gif
https://i.imgur.com/xg5L2Jl.gif
https://i.imgur.com/rcgeWPu.gif
https://i.imgur.com/WO7Dms3.gif
https://i.imgur.com/DszSSgW.gif
https://i.imgur.com/BV0LPYf.jpg
https://i.imgur.com/hRKAxZR.jpg
https://i.imgur.com/gq9YyXX.jpg
https://i.imgur.com/b1sKK4S.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.228.138.247 (臺灣)
"
"Arschloch","[正妹] 越南","Sat Jun  6 12:22:53 2020","501","105","https://i.imgur.com/zUvn8yT.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.112.25.15 (臺灣)
"
"lovecute04","[正妹] CHINHBABY","Thu Jun  4 23:22:36 2020","231","35","https://i.imgur.com/2HGoBEO.jpg
https://i.imgur.com/xHa1nQa.jpg
https://i.imgur.com/M0eaJqF.jpg
剛剛看AA影片才知道這個人
我覺得還不錯
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.13.65.59 (臺灣)
"
"wafiea708","[正妹] SOMI 全昭彌","Wed Jun  3 20:26:09 2020","483","9","https://i.imgur.com/u2MCowX.jpg
https://i.imgur.com/I18djPi.png
https://i.imgur.com/eM7gRvV.jpg
https://i.imgur.com/26rvRFy.jpg
https://i.imgur.com/hCNHcwp.jpg
https://i.imgur.com/7y9dVuy.jpg
https://i.imgur.com/u2GODlT.jpg
https://i.imgur.com/WDAgIXt.jpg
https://i.imgur.com/skiPuX4.png
https://i.imgur.com/qYX33EC.png
https://i.imgur.com/dcET4yj.jpg
https://i.imgur.com/3htEdOP.jpg
https://i.imgur.com/zDkevDe.jpg
https://i.imgur.com/6lZTVnz.jpg

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.193.209.50 (臺灣)
"
"gve50714","[正妹] 母性和安全感","Tue Jun  2 16:19:35 2020","494","113","https://i.imgur.com/EdcPmHW.jpg
https://i.imgur.com/2MqSYhr.jpg
滿滿的母性和安全感
當老婆最適合
----
Sent from BePTT on my Samsung SM-G975F
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.50.148.110 (臺灣)
"
"kairiyu","[正妹] 高爾夫","Mon Jun  1 11:50:55 2020","147","1","美國前職業高球選手Paige Spiranac
https://i.imgur.com/2sQdyEu.jpg
https://i.imgur.com/INwP1Ba.jpg
https://i.imgur.com/qGg67wO.jpg
https://i.imgur.com/YlsPwDB.jpg
https://i.imgur.com/UrhU8PL.jpg
https://i.imgur.com/d3OArBo.jpg
https://i.imgur.com/Hh8fDHz.jpg
https://i.imgur.com/mJbMAo4.jpg
https://i.imgur.com/PJJq2P5.jpg
https://i.imgur.com/VwM9J6s.jpg
https://i.imgur.com/AFsEUj0.jpg
https://i.imgur.com/rtxovH9.jpg
https://i.imgur.com/XMcnQTg.jpg
https://i.imgur.com/DzgLsJY.jpg
https://i.imgur.com/Tv85JTY.png
https://i.imgur.com/xyHOSZB.jpg
https://i.imgur.com/4U4pfnw.jpg
https://i.imgur.com/JdtUzrQ.jpg

門：_paige.renee
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.148.181 (臺灣)
"
"Aotearoa","[正妹] Helga Lovekaty 一張","Sun May 31 09:30:39 2020","147","61","俄羅斯模特兒
https://i.imgur.com/8Z8Q8B8.png
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.58.111.129 (臺灣)
"
"BeNative","[神人] 遊戲酒吧廣告","Sat May 30 16:07:59 2020","453","94","https://imgur.com/CbOfPY0
在網路上的廣告看到這個女生
想請各位大大幫神(500P稅後)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.134.106.252 (臺灣)
"
"smallbi","[正妹] 田中みな実","Fri May 29 21:14:49 2020","266","201","https://i.imgur.com/9e9vZ6Y.jpg
https://i.imgur.com/JmgX931.jpg
https://i.imgur.com/8qt8VKR.jpg
https://i.imgur.com/6Wt2yqc.jpg
https://i.imgur.com/DpDk2oV.jpg
https://i.imgur.com/WxwTsmU.jpg
https://i.imgur.com/NDHOiz2.jpg
https://i.imgur.com/Q29UyDX.jpg
https://i.imgur.com/HXFz5m1.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.103.82 (臺灣)
"
"hateOnas","[公告] 水桶","Fri May 29 08:21:10 2020","316","20","推 moonzone: h ttps://i.imgur.com/YZr0n5F.jpg  61.227.101.49 05/29 02:35

       6.政治文：
         (1) 為避免炒作嫌疑，禁止張貼台灣政治人物（包含眷屬、幕僚）相關文章，
多次利用神人記者而張貼政治人物新聞也算，會由板主討論後評斷。
自素人宣布參選(包含初選)開始全面禁止，已轉職者不在此限。
         (2) 禁止討論兩岸、民生、國家、主權等相關政治議題。
       <退文，推文違規者水桶三個月，累犯者水桶加重>
   水桶三個月
《ＩＤ暱稱》moonzone (蟲)               《經濟狀況》清寒
《登入次數》1873 次 (同天內只計一次)    《有效文章》3 篇 (退:0)
《目前動態》不在站上                    《私人信箱》有新進信件還沒看
《上次上站》05/29/2020 07:21:49 Fri     《上次故鄉》36.237.15.26

--
這個社會一直在談家庭、教育，以及工作間的平衡，我辭職之後回家帶小孩，
我沒想到這個社會是如此的不安全。
我真的很希望政府、各級單位，能夠做些事情讓媽媽放心帶小孩，
或者是讓媽媽放心工作
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.65.70 (臺灣)
"
"HarunaOno","[正妹] Twice 最新宣傳照","Thu May 28 06:11:10 2020","523","51","
娜璉
https://i.imgur.com/rQtayoZ.jpg
https://i.imgur.com/siO5w0O.jpg
https://i.imgur.com/PpqI70A.jpg
定延
https://i.imgur.com/DaLTLat.jpg
https://i.imgur.com/sbAF9Y1.jpg
https://i.imgur.com/FN1oTgP.jpg
Momo
https://i.imgur.com/9LTGOFJ.jpg
https://i.imgur.com/586y22Y.jpg
https://i.imgur.com/LkjB3KC.jpg
Sana
https://i.imgur.com/EdEXoRi.jpg
https://i.imgur.com/lRjKbAy.jpg
https://i.imgur.com/08kw71O.jpg
志效
https://i.imgur.com/3iq0meY.jpg
https://i.imgur.com/vzJp3bL.jpg
https://i.imgur.com/DDgRZwc.jpg
Mina
http://i.imgur.com/HXxaEMJ.jpg
https://i.imgur.com/ZbhtWif.jpg
https://i.imgur.com/LV8o9vz.jpg
多賢
https://i.imgur.com/UDpTGZN.jpg
https://i.imgur.com/dgoqeHW.jpg
https://i.imgur.com/yeNzrcG.jpg
彩瑛
https://i.imgur.com/WX39N8K.jpg
https://i.imgur.com/u0ubmHW.jpg
https://i.imgur.com/PAxFrkN.jpg
子瑜
https://i.imgur.com/BdqSQLk.jpg
https://i.imgur.com/fa9yKIC.jpg
https://i.imgur.com/9OUwaES.jpg
團體照
https://i.imgur.com/DaEbNco.jpg
https://i.imgur.com/xs5kT5T.jpg
Sources
https://mobile.twitter.com/JYPETWICE

-----
Sent from JPTT on my Realme RMX1921.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.75.92.252 (臺灣)
"
"wosopu","[正妹] 打鼓的正妹 大崎由希 - 紅蓮華","Wed May 27 12:23:25 2020","362","124","
補上截圖
https://imgur.com/a/KrpiS4W
https://www.youtube.com/watch?v=4z1alaEyl14&feature=youtu.be
演算法推薦的，
看了一下片單大部分都是動畫歌，
有才華的女生最高:)
P.S. 推文小心
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.67.231.16 (臺灣)
"
"mark32928","[神人] atm存款保險廣告女主角","Tue May 26 14:16:43 2020","275","81","https://i.imgur.com/4V6FBN4.jpg
有沒有人知道這個女主角的傳送門
感謝
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.60.108 (臺灣)
"
"athena426","Re: [神人] 神廣告 舒浮T 女麻豆","Mon May 25 04:48:33 2020","320","67","※ 引述《mbttc (童叟無欺金城武)》之銘言：
: 神 廣告愛玩客舒服T 裡面的女麻豆
: https://imgur.com/HS9k9zM
: 資訊有點太少找不太到
: 神到~~500P~~謝謝~~~

應該是謎卡on the road
不過之後曬黑了
https://i.imgur.com/Pm1nMlq.jpg
--
※ 編輯: athena426 (49.216.58.136 臺灣), 05/25/2020 05:07:09


***************下一篇***************


作者aannnnee ()看板Beauty標題[正妹] 日系甜美時間Sat May 23 19:08:03 2020
http://i.imgur.com/sDiN0Ri.jpg
http://i.imgur.com/2chNqFH.jpg
http://i.imgur.com/XJ8oqIT.jpg http://i.imgur.com/eBpArJO.jpg
http://i.imgur.com/Z8zeQbt.jpg http://i.imgur.com/Bowsqxv.jpg
http://i.imgur.com/sHfvrI4.jpg http://i.imgur.com/wAx8Xt2.jpg http://i.imgur.com/DSMQDQR.jpg
http://i.imgur.com/qhEEVus.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.219.93 (臺灣)
"
"aannnnee","[正妹] 日系甜美","Sat May 23 19:08:03 2020","410","94","http://i.imgur.com/sDiN0Ri.jpg
http://i.imgur.com/2chNqFH.jpg
http://i.imgur.com/XJ8oqIT.jpg http://i.imgur.com/eBpArJO.jpg
http://i.imgur.com/Z8zeQbt.jpg http://i.imgur.com/Bowsqxv.jpg
http://i.imgur.com/sHfvrI4.jpg http://i.imgur.com/wAx8Xt2.jpg http://i.imgur.com/DSMQDQR.jpg
http://i.imgur.com/qhEEVus.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.219.93 (臺灣)
"
"HarunaOno","[正妹] Masie Peters","Fri May 22 17:17:04 2020","122","92","英國創作型歌手 生於2000年5月28日
https://i.imgur.com/tLZAW8F.jpg
https://i.imgur.com/Ov0CrkC.jpg
https://i.imgur.com/L5r1V01.jpg
https://i.imgur.com/9PfhCmI.jpg
https://i.imgur.com/TPv9qzI.jpg
https://i.imgur.com/rBqoBe9.jpg
https://i.imgur.com/UTL5VJh.jpg
https://i.imgur.com/OopNWyS.jpg
https://i.imgur.com/jmzI8Fj.jpg
https://i.imgur.com/6eElvs0.jpg
https://i.imgur.com/7EHxReM.jpg
歌聲讓人覺得很舒服
https://www.youtube.com/watch?v=b7dAT0o3DVM
https://www.youtube.com/watch?v=Is7T3ebwGxM
圖片來源
https://www.instagram.com/maisiehpeters/?hl=zh-tw
https://www.youtube.com/channel/UCJvnOmwPOgeLczo7zLzb5Xg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.75.92.252 (臺灣)
"
"ReiKuromiya","[正妹] ayumi","Thu May 21 16:01:47 2020","192","169","https://i.imgur.com/7upQCWn.jpg
https://i.imgur.com/LejNGCN.jpg
https://i.imgur.com/AlfOJb5.jpg
https://i.imgur.com/UXdzEbG.jpg
https://i.imgur.com/2wGkJPk.jpg
https://i.imgur.com/Kf94Ehf.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.230.26.11 (臺灣)
"
"aannnnee","[正妹] 甜點師和她的甜點，哪個比較甜？","Wed May 20 20:57:00 2020","338","43","
太甜了吧，我要蛀牙了
http://i.imgur.com/G1JRukt.jpg
http://i.imgur.com/zalhwMe.jpg
http://i.imgur.com/ELH8Cos.jpg
http://i.imgur.com/0QSbCUT.jpg
http://i.imgur.com/s5DzBIH.jpg
http://i.imgur.com/zUNMFmp.jpg
疫情緩和，但出入人多的場所還是要記得戴口罩喔哈
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.230.83.132 (臺灣)
"
"ckpot","[正妹] 大尺碼｜肉特(84)","Tue May 19 20:21:52 2020","250","64","Itzel Lovato 美國人

https://i.imgur.com/18AGtfX.jpg
https://i.imgur.com/Cn2SUMn.jpg
https://i.imgur.com/hA0jsaH.jpg
https://i.imgur.com/xcfyRVE.jpg
https://i.imgur.com/ySIGR8r.jpg
https://i.imgur.com/thJA4IH.jpg
https://i.imgur.com/I9lVwZ5.jpg
https://i.imgur.com/IJh01Bt.jpg
https://i.imgur.com/ad1maTw.jpg
https://i.imgur.com/6sN7FGE.jpg
https://i.imgur.com/1OIHP9J.jpg
https://i.imgur.com/2eAtGkL.jpg
https://i.imgur.com/EFGMs4h.jpg
https://i.imgur.com/yI4R5an.jpg
https://i.imgur.com/cPExKl1.jpg
https://i.imgur.com/25cDXz8.jpg
https://i.imgur.com/EE5tT1L.jpg
https://i.imgur.com/C32D7To.jpg
https://i.imgur.com/FOisCl0.jpg
https://i.imgur.com/6Fs6sVp.jpg

--
#bodyconfience #bodypositive #bodyacceptance
#fatpositive #fatacceptance #bigisbeautiful
Taiwan Plus Size Institute
IG: @140.118.41.115
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.163.176.32 (臺灣)
"
"ad610","[神人] 只有幾張照片 有大大神的到嗎?","Mon May 18 22:35:49 2020","475","38","
氣質正妹 分享給大家
https://imgur.com/IUZg4Rq
https://imgur.com/asfMoej
https://imgur.com/CTlBWse
https://imgur.com/UxhEYSY
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.26.129.155 (臺灣)
"
"F1060113","[正妹] 眼神／姿勢／腿","Mon May 18 03:51:09 2020","4","7","https://i.imgur.com/RdmRTt5.jpg
https://i.imgur.com/EnYB0Mu.jpg
https://i.imgur.com/LBtKU3j.jpg
https://i.imgur.com/WLvlGa6.jpg
https://i.imgur.com/dxaqC3m.jpg
https://i.imgur.com/tXuIsYy.jpg
https://i.imgur.com/qLPX11l.jpg
https://i.imgur.com/PF2Q803.jpg
https://i.imgur.com/wxoWBUk.jpg
https://i.imgur.com/wNKy1AC.jpg
https://i.imgur.com/aqgCjrr.jpg
https://i.imgur.com/PvsnWO0.jpg
https://i.imgur.com/EWLCus8.jpg
https://i.imgur.com/TdAGBaj.jpg
https://i.imgur.com/69uS2KI.jpg
ig：
https://instagram.com/shelly123454321shelly?igshid=1uucozxt2nqgw
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 59.115.54.237 (臺灣)
"
"shala","[正妹] 河合奈保子","Sat May 16 16:41:09 2020","500","76","研究一下1980年代的偶像們
會訝異他們不少都有一流的歌唱實力
有些還有傑出的詞曲創作力
河合奈保子令人激賞！
https://i.imgur.com/uLSmnls.jpg
https://i.imgur.com/XwUhpCk.jpg
https://i.imgur.com/QFhZuLx.jpg
https://i.imgur.com/izFytq6.jpg
https://i.imgur.com/IG7Zsh8.jpg
https://i.imgur.com/NxMZZxp.jpg
https://i.imgur.com/c14jaAP.jpg
https://i.imgur.com/7jfjgk4.jpg
唱功過人
https://youtu.be/8VDCaldp4qc
要說缺點的話，就是險些被某色龍染指，幸哉幸哉
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 45.56.161.36 (美國)
"
"vincent1985","[正妹] 福島的奇蹟-風詩濕濕der","Fri May 15 22:51:39 2020","339","130","坂口風詩(19歲)，福島縣出身，
12歲時曾在家鄉拍攝的
大河劇《八重之櫻》中演出，
也當過全國高校棒球福島大會的第六代形象女孩，
18年在「福島美少女圖鑑」上登場，
進一步吸引大眾關注，
去年正式加入寫真界，
更打入週刊舉辦「制コレ18」的決賽。
有純真表情及傲人身材，
被譽為「福島的奇跡」。
最近成為日本可口可樂的廣告模特兒，
於全國自動販賣機出現，
人氣持續上升中！(引用自劍心部落格)
「制コレ18」
https://imgur.com/XGzyBdT
https://imgur.com/wny02Ni
https://imgur.com/rCWKXQz
https://imgur.com/z3pnIHz
https://imgur.com/BdhGiVR
高校棒球形象女孩
https://imgur.com/K1ewVdE
https://imgur.com/hLEHfoc
兇兇的也很棒
https://imgur.com/WvPqwqL
https://imgur.com/bFOZTVG
鄰家女孩
https://imgur.com/zjEokBn
狗狗可愛
https://imgur.com/fWnyLhc
胸胸的更棒>///<
https://imgur.com/oX9joAj
https://imgur.com/KOEJjqy
因為興趣是吹小號
https://imgur.com/uG678No
https://imgur.com/z4dzJMC
https://imgur.com/5dGNfqo
風詩濕濕der啦
https://imgur.com/Muruja0
https://imgur.com/GkpR7EG
可愛
https://imgur.com/I31j32t
出乎意外 其實比例不錯
https://imgur.com/0unFzsr
臉真好看
https://imgur.com/9mPJalq
https://imgur.com/7Wk8AUG
https://imgur.com/WGy2l8m
https://imgur.com/8OQfnA8
貓也可愛
https://imgur.com/owM72eA
果然是適合穿制服
https://imgur.com/oIULC3v
女孩看到甜食的正常反應
https://imgur.com/W9CzTVD
https://imgur.com/MRQRB1Q
https://imgur.com/YhYYcj7
https://imgur.com/mdQQA5h
https://imgur.com/Fyw0oZO
兩小時前熱騰騰的超新照
https://imgur.com/KJbyL1k
戀愛了
DOOR
https://reurl.cc/lVYaWd
--
https://imgur.com/nnGgkou
https://imgur.com/IOAcpWH
https://imgur.com/nSqL7de
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.141.154.149 (臺灣)
"
"asxc530530","[正妹] 舒服","Thu May 14 22:11:10 2020","591","103","https://i.imgur.com/G56Lv3N.jpg
https://i.imgur.com/vrvRlFP.jpg
https://i.imgur.com/z3ggi6W.jpg
https://i.imgur.com/JVjuIp0.jpg
https://i.imgur.com/gGFzgbR.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.236.62.229 (臺灣)
"
"slightlyfake","[正妹] 朋友的朋友","Wed May 13 21:40:16 2020","115","50","https://i.imgur.com/mQxlAnJ.jpg
https://i.imgur.com/vES2ABW.jpg
https://i.imgur.com/2Ja5TZa.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.48.64 (臺灣)
"
"Arschloch","[正妹] natalie","Tue May 12 16:38:38 2020","9","177","
https://i.imgur.com/y4jtwYC.jpg
https://i.imgur.com/lXULyL5.jpg
https://i.imgur.com/NpZuoUk.jpg
https://i.imgur.com/6HXJCBH.jpg
https://i.imgur.com/5toqZ2M.jpg
https://i.imgur.com/Fjc3oOF.jpg
https://i.imgur.com/x6m2rTM.jpg
https://i.imgur.com/JYD7Kaw.jpg
https://i.imgur.com/ra2fJXX.jpg
https://i.imgur.com/cakusuM.png
https://i.imgur.com/q8gveVK.jpg
https://i.imgur.com/tMFZrhl.jpg
https://i.imgur.com/H7LfJbv.jpg
https://i.imgur.com/H6OYRhm.jpg
https://i.imgur.com/bF9keAW.jpg
https://i.imgur.com/52hHgt0.jpg
https://i.imgur.com/q9STnUf.jpg
https://i.imgur.com/q5dx7Kj.jpg
https://i.imgur.com/0ifbbFG.jpg
https://i.imgur.com/d2o2KBk.jpg
https://i.imgur.com/6OalTJi.jpg
https://i.imgur.com/gWpLN6Y.png
https://i.imgur.com/OB77iho.jpg
https://i.imgur.com/WJkO50t.jpg
https://i.imgur.com/TDyjkh7.jpg
https://i.imgur.com/5eqjbCc.jpg
https://i.imgur.com/sjiaEN2.jpg
https://i.imgur.com/PI3aoc7.jpg

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.242.126.20 (臺灣)
"
"haohao1201","[正妹] Bonnie","Mon May 11 22:12:00 2020","3","76","https://i.imgur.com/jJpUukD.jpg
https://i.imgur.com/6NV1WxL.jpg
https://i.imgur.com/uhBhr6u.jpg
https://i.imgur.com/EkTLIg2.jpg
https://i.imgur.com/707eMwo.jpg
https://i.imgur.com/JvGXn4l.jpg
https://i.imgur.com/BwsK3Ld.jpg
https://i.imgur.com/BprJNoF.jpg
https://i.imgur.com/7ZhprZb.jpg
https://i.imgur.com/TSle7j2.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.192.226.116 (臺灣)
"
"fuliza","[正妹] 穿洋裝的女孩","Sun May 10 22:19:31 2020","56","136","https://i.imgur.com/0puQurk.jpg
https://i.imgur.com/iy1Erh4.jpg
https://i.imgur.com/MYMAPZ0.jpg
https://i.imgur.com/XyLmyIe.jpg
https://i.imgur.com/JAtvHCL.jpg
https://i.imgur.com/CQQ8kfo.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.55.223 (臺灣)
"
"ascardowing","[正妹] 大","Sun May 10 06:12:10 2020","385","70","http://i.imgur.com/noHATgT.jpg
http://i.imgur.com/rl3wAWE.jpg
http://i.imgur.com/W8LZjWW.jpg
-----
Sent from JPTT on my LGE LM-G810.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.133.193 (臺灣)
"
"mefifthfloor","[正妹] 還可以","Sat May  9 07:17:31 2020","493","157","http://i.imgur.com/8loV4Px.jpg
http://i.imgur.com/ld1J5sG.jpg
http://i.imgur.com/Zs4R6e6.jpg
http://i.imgur.com/vkB7PFm.jpg
http://i.imgur.com/h46VU6J.jpg
http://i.imgur.com/PT1iD3D.jpg
http://i.imgur.com/o2WyCvM.jpg
-----
Sent from JPTT on my HTC_M10f.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 117.19.225.136 (臺灣)
"
"LLSGG","[正妹] AKB48 台灣","Thu May  7 23:43:36 2020","308","168","1.冼迪琦
https://imgur.com/G9gFN3S
https://imgur.com/0z81P9i
https://imgur.com/evF0xFP
https://imgur.com/n8rRQRG
https://imgur.com/S4kxG1f
2.邱品涵
https://imgur.com/CH0upne
https://imgur.com/VNZQHrk
https://imgur.com/iStv9iP
https://imgur.com/dbpxnTi
https://imgur.com/t9yaRIe
3.蔡亞恩
https://imgur.com/Lg7tddh
https://imgur.com/pp3xGDa
https://imgur.com/6HieP6c
4.林于馨
https://imgur.com/SPHtOJa
https://imgur.com/AtUSA1p
https://imgur.com/EhtRGtx
https://imgur.com/FLjLCHc
5.潘姿怡
https://imgur.com/QAPFYLB
https://imgur.com/6Vei99e
https://imgur.com/lXbKOuP
https://imgur.com/q7Q485o


more
https://www.akb48teamtp.com/pages/members
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 150.116.217.199 (臺灣)
"
"zxc906383","[正妹] 紅藍紫白","Thu May  7 01:27:15 2020","383","24","https://i.imgur.com/OcgujiO.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.231.203.38 (臺灣)
"
"ReiKuromiya","[帥哥] 徐宇真","Wed May  6 01:14:26 2020","88","198","https://i.imgur.com/QnjhCXt.jpg
https://i.imgur.com/dyKaHY2.jpg
https://i.imgur.com/UN3EQWb.jpg
https://i.imgur.com/wTQfi0q.jpg
https://i.imgur.com/SkTDiqS.jpg
https://i.imgur.com/M1m1PnF.jpg
https://i.imgur.com/frNsWGO.jpg
https://i.imgur.com/xsg5C2E.jpg
https://i.imgur.com/o0jEiQH.jpg
https://i.imgur.com/UYI5B9B.jpg
https://i.imgur.com/wmPCiOM.jpg
https://i.imgur.com/WdLjd4K.jpg
https://i.imgur.com/D2Rjkuq.jpg
https://i.imgur.com/gmf4Ar8.jpg
https://i.imgur.com/xH7kmEs.jpg
https://i.imgur.com/Hz0LuDc.jpg
https://i.imgur.com/XNqz4cX.jpg
https://i.imgur.com/v7dli9f.jpg
https://i.imgur.com/nmlTXva.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.37.83.63 (臺灣)
"
"a882019","[正妹] 挑戰一張，天氣熱~","Tue May  5 11:42:26 2020https://i.imgur.com/sygMLi4.jpg","175","156","第一次表特版發文，天氣熱，大家消消暑~
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.28.128.140 (臺灣)
"
"Boss741108","[正妹] AV 楓可憐 (楓カレン)","Mon May  4 14:13:22 2020","79","115","https://i.imgur.com/IAM5TQK.jpg
https://i.imgur.com/AwQ3kXh.jpg
https://i.imgur.com/pT6jcZO.jpg
https://i.imgur.com/1wwCsMz.jpg
https://i.imgur.com/W1f9703.jpg
https://i.imgur.com/HpEyWYK.jpg
https://i.imgur.com/ZvDCw3N.jpg
https://i.imgur.com/Z6KufQW.jpg
https://i.imgur.com/QysAZTY.jpg
https://i.imgur.com/s07pIt0.jpg
https://i.imgur.com/PfAkvYM.jpg
https://i.imgur.com/D97vM2I.jpg
https://i.imgur.com/VuxLvZb.jpg
https://i.imgur.com/hwBMCf1.jpg
https://i.imgur.com/QbarE7w.jpg
https://i.imgur.com/WXsF0Om.jpg
https://i.imgur.com/XdI5S4Z.jpg
https://i.imgur.com/WfVXxhq.jpg
https://i.imgur.com/OoZ6Lr6.jpg
https://i.imgur.com/rQi8uuV.jpg
https://i.imgur.com/n4qIzIX.jpg
https://i.imgur.com/ND9ZjhA.jpg
https://i.imgur.com/PhtET6h.jpg
https://i.imgur.com/AUqnVk0.jpg

---------
IPX-451
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 219.68.78.246 (臺灣)
"
"vincent1985","[正妹] 童顏永遠有市場","Sun May  3 17:17:01 2020","372","171","川村那月
17年獲得環球小姐東京大會亞軍
17年進入賽車皇后界
18年開始拍寫真
因為笑容溫柔
被稱為「治癒系賽車皇后」
更連續三年奪得「日本賽車皇后大賞」
成為該比賽首個三冠後隨即引退
專注寫真及演員發展
穿衣顯瘦 脫衣有肉
童顏巨乳 肉感大好
https://imgur.com/DbYvkD2
https://imgur.com/xfGdKu0
https://imgur.com/RoRhDC4
https://imgur.com/eF5h8bS
https://imgur.com/wiFBHV7
可愛
https://imgur.com/PKu6t3B
https://imgur.com/cRGGVtv
https://imgur.com/xwTJYxi
https://imgur.com/fR1jJpn
https://imgur.com/3EwVCrq
想
https://imgur.com/FbE75zk
https://imgur.com/ROmkBzc
https://imgur.com/JVpIhPz
https://imgur.com/mWGKS0b
https://imgur.com/pGSaQui
https://imgur.com/SkzWsPx
想想
https://imgur.com/g9SPEgJ
https://imgur.com/wHi1T4M
https://imgur.com/0fgoyI8
https://imgur.com/f2xMKLM
https://imgur.com/9wUCyoh
https://imgur.com/U6qKHAK
https://imgur.com/IVTQZEU
https://imgur.com/xgez1C7
https://imgur.com/iPUYjYw
https://imgur.com/AEY262q
大大的
https://imgur.com/z26yqct
https://imgur.com/ntyUduT
https://imgur.com/KB842au
貓咪大戰爭?
https://imgur.com/uPvzaHm
日常可愛
https://imgur.com/RUTrsfd
賽車皇后裝糟蹋美貌
https://imgur.com/vqfiRl4
https://imgur.com/znpOGmg
雖然知道有穿
但是這種馬賽克總讓人心癢癢
https://imgur.com/8UWKAFz
https://imgur.com/RUMx9zV
         短片
https://reurl.cc/lVQ6M9
https://reurl.cc/ZOexzW
          門
https://reurl.cc/0ovNnx
--
https://imgur.com/oeLsDov
https://imgur.com/WYZiKFE
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.153.177 (臺灣)
"
"bubu26","[正妹] 親切的可愛的正妹","Sat May  2 21:27:41 2020","452","182","https://i.imgur.com/jcBfVa9.jpg
https://i.imgur.com/TgA8PXJ.jpg
https://i.imgur.com/JfTmShQ.jpg
https://i.imgur.com/U4hB3Rr.jpg
之前po了標題打大隻馬結果被嫌不夠大隻QQ
一時想不到別的標題就刪除了
整理照片時又發現
感謝收看
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 175.96.67.210 (臺灣)
"
"fuliza","[正妹] 似鳥沙也加","Fri May  1 21:54:32 2020","511","6","https://i.imgur.com/pZbSSfg.jpg
https://i.imgur.com/HT5xDgx.jpg
https://i.imgur.com/PDv6GyV.jpg
https://i.imgur.com/5Yz97sJ.jpg
https://i.imgur.com/rNb57h4.jpg
https://i.imgur.com/gUe81qb.jpg
https://i.imgur.com/nOpHXf2.jpg
https://i.imgur.com/J5Jtwnw.jpg
https://i.imgur.com/xKy14Hv.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.100.138 (臺灣)
"
