"author","title","post_time","like","hate","article"
"HXCUKB","[討論] 公司要開始分流WFH了","Thu May 13 18:25:36 2021","437","168","小妹在新竹園區上班 某集團的其一子公司
今天聽聞下週又要開始分流上班了
但政策又跟去年一樣 就是理級以上WFH , working level一樣到公司上班
只是覺得疫情在前 公司還要搞職場職階之分
去年那一波 絕得演練性質居多 同事間也就沒這麼大的反彈 這幾天的疫情的確是越來越
嚴重 公司此舉只會讓我們覺得 不被尊重成分居多^^”
而且公司竟然到現在還沒有體溫檢測站 （暈倒
還是同事們跟廠務反應才有 明天起才開始有警衛會在門口量體溫

不知道各位大大有無公司也是理級以上WFH的
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.161.76.243 (臺灣)
"
"l800524lll","[請益] 職涯發展與轉換請益","Wed May 12 23:25:35 2021","592","15","各位年薪300萬up的前輩大家好
小弟118自動化碩士，現年30歲無房無車
目前在新北電子製造業擔任自動化設備設計工程師約有4年
除了機構外還要負責AOI以及一些PLC程式修改
平均一個月約加班70小時起跳
甚至出差無塵室產線時有數次100小時以上
因為一些公司文化的因素有萌生轉職的念頭
目前開啟履歷後收到一些職缺的面試
想請板上機構前輩題點找工作方向
1.NB機構(系統廠,品牌廠)
2.自動化設備設計(含AOI部分)
3.半導體(含GG)
1.感覺上跟現職差滿多的，現在都是設計金屬件
感覺上去會學到很多不同的材料/模具知識與技能
但是看薪水好像普遍不是很高
或許練個幾年錢途一片光明？
2.跟現職比較類似，換個產業做半導體設備之類的
再加上自身AOI的知識可能未來都不會餓死但也吃不飽
3.最近收到GG的設備工程師的面試邀請
俗話說一日設備終身設備
去當GG設備未來好像就沒有什麼可以選的了只能繼續當設備
但是人會老不可能一直輪班
對設備工程師未來出路比較沒有想像
4.老二捏著繼續留在原公司當狗操
不知道選哪種產品或方向比較好，或建議的公司部門
自己希望未來三五年能快速練功累積專業能力(+血汗錢)
感覺上接下來的轉職會訂下以後的發展
再老一點能轉的種類會不會侷限很多?
想請版上的前輩不嗇指教給些建議
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.225.83.34 (臺灣)
"
"dolinian","[徵才] SHOPLINE 招募 前/後端/iOS/PM/專案經理","Tue May 11 18:46:39 2021","578","32","[公司名稱]
Shopline 商線科技有限公司
[公司網址]
https://shopline.tw/
[公司地址]
8F., No. 156, Sec. 3, Minsheng E. Rd., Songshan Dist., Taipei City 105402
[公司簡介]
SHOPLINE 全球智慧開店平台，創立於 2013 年，秉持著
「 Empower merchants to succeed anywhere 」的理念，期望讓
想創業的團隊、想建立品牌的企業組織，都能透過 SHOPLINE 的
服務，成功將品牌、產品推廣到世界各地。
- 全亞洲超過 25 萬品牌使用，是亞洲最大的智慧開店平台服務。
- 國際化團隊成員超過 800 人，遍及 8 大亞洲城市，齊心攜手以
頂尖技術驅動產品成長。
- 提供包含網路開店、跨境電商、社群購物、零售 POS 系統以及
O2O 虛實整合等一站式的全通路解決方案。
- 從線上到線下、從在地到出海，全能的開店服務助力品牌跨出在
地市場、佈局海外，一步步走進世界電商的舞台。
- 以大數據分析、AI 智慧科技打造線上、線下無縫整合的最佳解
決方案，為商家建構更聰明的全通路銷售系統。
- 曾獲選矽谷 500startups 孵育計畫，亦是 Facebook、Google、
LINE 行銷夥伴，更獲美國那斯達克上市公司投資青睞。
- 外商福利制度 x 新創發展彈性，大舉招募頂尖技術夥伴，為全
球化商務挹注創新動能。
[職位及待遇]
1. (Senior) Back-End Engineer (RoR)     年薪 900k - 1.6m 台幣
2. (Senior) Front-End Engineer (React)  年薪 900k - 1.6m 台幣
3. (Sr.) Node.js後端工程師              年薪 900k - 1.5m 台幣
4. (Sr.) iOS Engineer                   年薪 900k - 1.5m 台幣
5. Project Manager                      年薪 900k - 1.5m 台幣
6. 產品經理 Product Manager             年薪 900k - 1.5m 台幣
[工作內容 / 應徵條件]
職位眾多，避免篇幅過長，詳細工作內容請見網站說明。
https://bit.ly/2RGCnBh
[工作時間]
符合台灣的勞動法規
[應徵方式]
直接於網站投遞履歷，企業將於第一時間回覆
https://bit.ly/2RGCnBh
[其他資訊]
SHOPLINE 同時有參加 Meet.jobs 舉辦的超時空快速面試。
(就是線上快速面試，讓你不受限時空與空間)
利用短短 15 分鐘的時間，直接與用人主管對談。
活動日當天，還能參與其它家海內外企業面試，讓求職者
一天之內，於線上(自己家)面試多個職位、多家公司。
只要投遞你有興趣的職位，就算報名成功。
提早投遞有機會提早收到企業的面試通知。
超時空快速面試 2021：https://bit.ly/3tw8yAw
==
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 150.117.45.73 (臺灣)
"
"patterson01","Re: [請益] 有台中坐捷運+高鐵通勤新竹的嗎","Mon May 10 23:59:08 2021","176","43","※ 引述《hamolu (幽默還是傻......man)》之銘言：
: 地點不太一樣，但還是分享
: 朋友台中人已婚，在台北工作
: 之前是隻身在台北租房
: 現在回台中
: 每天高鐵到台北換機車到公司
: 下班就省錢改成客運回台中
: 早上記得是六點多出門，九點可進公司
: 下班準時六點下班，到家大概八點多九點前。
: 下班偶爾會塞車，但不趕時間還好
: 因為薪資與職位，所以選擇通車後還划算
: 為了家庭和樂只好妥協通車
: 好處是下班時間到，沒人敢凹他留下來
: 現在回到台中的時間還比以前住台北回宿舍的時間早
太猛了 借文一問
通勤一族也來分享（非科技業）
希望有更多人分享一下心得
受到結婚力量影響 + 看好也喜歡竹北房子
公司在新北新莊
試過 機車—>高鐵—>機車—>公司
也試過 開車往返
說真的 不管哪個都很累，體力或精神都消耗很大
高鐵好處是可以咪一下， 差很多～～
可惜房子買的不夠近 如果是高鐵+捷運
我覺得完全可行 因為最痛苦的是下雨天+寒流
騎車超冷 開車爆塞
還有最後也最重要的一點
不是你可不可以接受 我還沒放棄
老婆就覺得這樣不行 也沒有陪她
時間都花在通勤上了 花錢受罪雙方都不爽
還是想想工作跟生活的型態與平衡吧


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.223.132 (臺灣)
"
"eineFrage","Re: [討論] 竹科 >>>> 南科 ???","Mon May 10 09:23:26 2021","169","38","其實這二年來看，
竹科根本才是「真天龍人」。
跟北邊伸手要水，
跟南邊伸手要電，
每個工程師都領著不錯的薪資、開車又囤房。
南科一直以來都是跟農田水利會拿水權，
未來的成長大概水資源是瓶頸。
台南市區的交通開車也不是，
騎車又要被迫入境隨俗，
這點真的很無所適從。
小孩長大之後要上大學還不是得北飄台北新竹……
我是覺得竹科比南科強很多。
※ 引述《Reventon (Reventon)》之銘言：
: 身為一個畢業後在竹科待了兩年又回到南科的臺南人來回答你
: 竹科唯一的優點，就是去台北很方便
: 其他？ 沒了
: 台南的路不大條，但去到新竹市第一個印象就是擁擠狹小
: 更別提食物了，噁～
: 上下班尖峰時間的竹科惡夢更是南科遠遠無法相比的
: 鄉民會不推南科
: 是因為南科最多的工作機會是跟GG18層地獄有關的工作
: 不管是在GG或是相關供應鏈，沒有一個好過
: 但只要跳開這個地雷區域，還有你沒有很愛去台北的話
: 南科以環境而言真的大勝竹科
: 不要傻傻的跑去住新市善化安定
: 那邊除了吃沒有生活可言
: 幾個同事的家眷看到那邊的田，就開始施壓要他們調回北部了
: 安南區或永康是我覺得比較折衷的地方，大概在舊市區和南科的中點
: 台南真的很讚，就像前面有人說的，你會去台南玩但不會想去新竹玩
: 夠厲害的話，你可以跟我一樣找到一份不用對GG、薪水跟北部一樣的工作，加油
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.155.203 (臺灣)
"
"NicoToscani","[討論] 竹科 >>>> 南科 >>>>>>>>>> 中科???","Sun May  9 17:03:06 2021","186","46","南科都已經晉升的可以跟竹科比較惹
中科怎麼這麼邊緣，完全沒有人在討論
版上搜尋「中科」結果都是「中科院」
你各位看法如何
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.170.83.2 (臺灣)
"
"okpk3k","Re: [討論] IC design 陸資挖角現象","Sat May  8 14:44:30 2021","42","121","這是篇道歉文
對不起 我小看台灣政府了
四個月前 我發文說 別做夢了 台灣政府沒個屁用的
這兩天 政府就在竹北台元抓中資了！
其他那些 真中資 假外商 惡意挖角 偷竊技術的公司 會不會被抓？讓我們繼續看下去
板上那些分不清 中資 跟 其他外商 差異的鄉民 就別在show下限了
其他外商 不管是美商 歐商 還是印度 越南來的 都跟中資 有著本質上的差異
就是每個中資 骨子裡就是中國共產黨
你以為能拿了中共的好處，卻不讓共產黨員入股嗎？




※ 引述《okpk3k》之銘言
: 你說的陸資挖角，已經存在好幾年了，尤其前兩三年更是嚴重。
: 說白一點就是前年中美貿易戰開打前，華為市佔率站上前三名的時候最為嚴重。
: 華為直接在竹北挖人，挖的不是新人或嫩嫩工程師，找的都是原公司的主戰力，誘因前
: 三個就是錢、先卡位、未來前景(那時華為營收每年大幅增長)
: Mtker在2018、2019就被挖走了一些，人不用多，但每個都是E8、E9主戰力, 真正有在做
: 事的基層工程師(做爽爽的老屁股是不會跳槽的)
: 所以MTK在2019被挖痛了，2019年中用RSA綁了好幾百人三年，實際數字我不清楚，但應
: 該有佔全公司的10%。
: 你說政府會出來阻止陸資來台灣挖角嗎？
: 別做夢了。政府雖然一開始就明定""禁止陸資企業來台""，但華為資金繞一下就不算陸資
: 了！而且根本是明目張膽地在竹北開公司，裡面的員工在掛名的辦公室上班，胸前掛著
: 海思的識別證，用著華為的email信箱，根本沒在怕被人發現是陸資。
: 連2019中美貿易戰開打，美國都直接把竹北的華為子公司列入黑名單了。台灣政府有做
: 什麼嗎？裡面的員工還不是照樣領華為給的高薪...
: 中美貿易戰讓華為營收衰退不少，裡面員工有被裁或被減薪嗎？會自行離開的大多是擔
: 心未來的前景被貿易戰受限，但現在親共的拜登上台了...華為會不會又再起，挖角會不
: 會繼續...我們等著看。不用說，台灣政府沒個屁用的。
: ※ 引述《smallstitch (baw)》之銘言
: : 進ic design house 也好幾個年頭了
: : 中間換過幾次公司
: : 認識的人也不少
: : 最近幾年陸續有特定幾種領域的
: : 開始被一些小小間的陸資公司挖角 （在新竹）
: : 明明剛起步 公司根本沒在賺錢
: : 薪資卻高的嚇人
: : 認識的人，有機會的 （有被挖的）
: : 幾乎7成最後都去了
: : 剩下3成可能是原公司發展還行
: : 或者是老了，錢夠花了就懶得跳槽
----
Sent from BePTT on my iPhone 12 Pro
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.137.180.183 (臺灣)
"
"wahaha23","[新聞] 中資包外企糖衣「臥底獵人頭竊密」　檢","Fri May  7 15:57:47 2021","63","137","中資包外企糖衣「臥底獵人頭竊密」　檢調搜索台元科技園區逮3人
ettoday
https://www.ettoday.net/news/20210507/1976332.htm
記者陳凱力／新竹報導
大陸深圳一家電子公司，以外資名義為人頭擔任公司負責人，在竹北台元科技園區用「偽
外企」的手法高薪挖角我高科技人才，新竹地檢署檢察官於6日指揮搜索及傳喚相關證人
。經專案小組檢察官共6人漏夜偵訊後，認為丁姓、蕭姓、林姓被告犯罪嫌疑重大，但無
羈押必要，各諭知以10 萬元、10萬元、20 萬元交保。
新竹地檢署指出，大陸深圳共X電子股份有限公司，為規避我國主管機關對於中資企業之
審查，採「偽外企」之手法，以僑外資名義由人頭即外籍人士擔任公司登記負責人，在新
竹縣竹北市台元科技園區設立同X公司，不斷以高薪利誘挖角我高科技研發人才，從事寬
頻接入終端、無線通訊、可穿戴式產品等研發，並將研發成果回流大陸，非法在台從事業
務，涉嫌違反兩岸人民關係條例。
經新竹地檢署檢察官指揮法務部調查局新竹縣調查站、新竹市調查站及桃園市調查處於5
月6日搜索 3 個處所、傳喚犯罪嫌疑人、證人近 20 人到案，查扣相關證物。經專案小組
檢察官共6人漏夜偵訊後，認為丁姓、蕭姓、林姓被告犯罪嫌疑重大，惟無羈押之必要，
各諭知以10萬元、10萬元、20萬元交保。
新竹地檢署表示，本件係首宗偵破中資在台元科技園區設點，並偽裝為外企挖角人才之案
件，為有效遏制大陸竊取我商業秘密、惡意挖角人才之犯罪行為，將持續加強偵辦相關案
件，防制中資企業滲透，以確保我國高科技產業發展，維持產業競爭優勢，保護國家經濟
命脈。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.163.10.121 (臺灣)
"
"zxcvxx","[新聞] 鴻海國巨合資國瀚半導體 搶攻小IC","Thu May  6 17:37:44 2021","10","27","鴻海國巨合資國瀚半導體 搶攻小IC
https://bit.ly/3ukxgF8
鴻海與國巨於5月5日宣布，合組成立國瀚半導體，搶攻小IC市場，初期鎖定低於2美元的
功率、類比元件。新公司設立於新竹，第一階段資本額20～30億元，雙方持股各半，但國
巨握有較大主導權。新公司預計於今年(2021)第三季開始運作，未來可與半導體大廠在產
品設計、製程產能、銷售通路上展開多元合作。
為何相中小IC？鴻海指出，由於，一台電動車的半導體使用數量比例，歸類於小IC的部分
就超過九成。雙方策略聯盟從去年開始，目的就是要在鴻海三大發展領域 (電動車、數位
醫療、機器人等) 掌握關鍵零組件。而國瀚切入的小IC產品，成為鴻海發展藍圖中至為關
鍵的一環。
鴻海科技集團董事長劉揚偉強調，鴻海在半導體的佈局已依中長期藍圖展開，作為集團佈
局的三大核心技術之一，產業鏈中已有半導體設備、設計服務、5G/AI/CIS/面板等相關IC
設計、晶圓廠與系統級封裝（SiP）等能力，可配合鴻海在電動車、數位健康、機器人三
大新興產業的轉型需求，進而擴大垂直整合產業鏈。
而對國巨來說，國瀚半導體的成立也具有戰略意義，藉由小IC合資公司，可進一步將產品
線從被動元件擴及至半導體主動元件，提供現有客戶更完整的元件供應，為國巨旗下子公
司帶來極大的成長空間。還有，近期國巨併購美國基美（KEMET）、普思（Pulse ）後，
著重布局高階規格產品，例如電動車關鍵零組件的解決方案包括動力傳動機構（
powertrain）、電池管理系統、先進駕駛輔助系統（ADAS），以及智慧醫療、工業規格、
5G技術等，都已有具體實績。
成立國瀚跨足半導體產業，從設計到通路一條鞭，共創造雙贏，並對MOSFET、SiC及二極
體產業投下震撼彈。從長遠來看，國瀚更有機會掌控鴻海MIH平台上所釋放的小IC及其周
邊模組、功率元件需求；從過去依賴日商村田、太陽誘電的車用被動元件，將可轉向國巨
集團，國巨、凱美、奇力新，都因此而拓展了出海口。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.145.192.245 (臺灣)
"
"iwillfight","Re: [情報] 新竹，憶芯科技，不給加班費(已和解)","Wed May  5 15:00:37 2021","143","75","※ 引述《Onnnnnnnnnnn (↙㊣煞氣a萬華何潤東㊣↗)》之銘言：
: ※ 引述《GameHeven (Mark Williams)》之銘言：
: : 憶芯科技有限公司
: : STARBLAZE TECHNOLOGY CO
: : 香港地址：417 4/F LIPPO CENTRA TOWER TWO NO.89 QUEENSWAY ADMIRALTY
: : 新竹地址：竹北市高鐵二路32號19樓之一
: : 補充一件事情。憶芯科技，新竹辦公室裡面是有盜版的。
: : 我在任職期間，有看到的部份，大約有15台盜版Windows。
: : 提醒各位應徵者，有這件事情。
: 重金挖角！大陸「憶芯科技」涉竊台機密技術　2主嫌交保
: https://www.setn.com/News.aspx?NewsID=932431
: 被抄家了？ 有掛否？
: 話說竹北一堆好似陸資的新創...
: 不過話說陸資要如何定義？
: 金主是大陸仔就算？ CxO是大陸仔就算？ 還是總部在中國就算？
    這間被抄原因如下, 而非營密罪, 請不要再帶風向!!
   "" 違反台灣地區與大陸地區人民關係條例 ,即大陸地區營業事業、半導體業者、法人、
    人民不得來台投資、設立半導體產業公司或分公司""

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.219.64.163 (臺灣)
"
"MisayaQ","[聘書] 力積電 聯電 采鈺","Tue May  4 23:18:46 2021","429","165","三家公司都是技術員職缺
園區新鮮人請益 哪一家待遇比較好呢
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.58.120 (臺灣)
"
"cychine","[新聞] 身價3.5兆夫妻｢無法再一起成長｣ 比爾蓋","Tue May  4 11:20:19 2021","452","183","身價3.5兆夫妻｢無法再一起成長｣ 比爾蓋茲宣布與結縭27年妻子離婚

新頭殼newtalk | 張柏源 綜合報導
發布 2021.05.04 | 05:44
美國富豪比爾蓋茲（Bill Gates）在推特宣布決定結束27年婚姻。資料照片   圖：達志
影像/美聯社
美國富豪比爾蓋茲（Bill Gates）在推特宣布決定結束27年婚姻。資料照片   圖：達志
影像/美聯社
微軟（Microsoft）創辦人比爾蓋茲（Bill Gates）與妻子梅琳達（Melinda Gates）宣
布決定結束27年婚姻，3日透過各自的推特發表聯合聲明指「2人相信再不能作為一對夫
婦成長」，宣告這對身價總和1270億美元（約新台幣3.5兆元）的夫婦正式離婚。
比爾蓋茲在推特跟梅林達發表共同聲明表示︰「經過深思熟慮及努力挽救關係之後，我
們決定終止婚姻。在過去27年，我們養育了3個出色的孩子，並創立了1個在世界各地運
作的基金會，以幫助所有人都能擁有健康、豐足的生活。我們仍然還著對這項使命的信
念，並將在基金會繼續我們的工作。然而，我們不再相信我們能以夫婦的身份在生命的
下一個階段中共同成長。在我們開始新生活的過程中，請給予我們的家人空間和隱私。
」
現年65歲的比爾蓋茲是美國著名資本家、投資者、軟體工程師、慈善家。他與保羅·艾倫
（Paul Allen）一起建立微軟公司，蓋茲曾任微軟董事長、CEO和首席軟體設計師。56歲
的梅琳達曾是微軟的員工，她於1994年1月1日與身為自己老闆的比爾蓋茲結婚，兩人婚
後育有兩女一子。
比爾蓋茲與梅琳達共同創辦和資助的比爾及梅琳達蓋茲基金會（Bill & Melinda Gates
 Foundation）是全球最大的慈善基金會。該基金會以美國華盛頓州西雅圖市為基地，於
2000年1月透過蓋茲學習基金會（Gates Learning Foundation）和威廉蓋茲基金會（Wi
lliam H. Gates Foundation）的合併而創立。多年來對全球醫療、健康、教育等貢獻良
多，近期也捐助大筆金錢投入對抗武漢肺炎病毒與開發疫苗。
https://newtalk.tw/news/view/2021-05-04/569929

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.171.218 (臺灣)
"
"Catfiishii","[請益] PM Offer請益：和碩網通vs和碩車用","Mon May  3 13:07:56 2021","371","147","
表弟最近面上和碩兩個單位的PM缺，想請各位幫忙看看哪個選擇比較好
－－－－－－－－－－
現職為系統廠PM，影像產品相關
無論如何都會離開原公司所以原公司先不放入比較
還不想養老，比較在意以後轉職的發展性（ex跳外商或是跳品牌廠機會、以後轉職談高薪機
1. 和碩BU6網通產品PM
薪水：主管說年薪加獎金哩哩扣扣可期待12+6個月
下班：約19:30
加班：可以報（真的可以報嗎？）
出差：疫情期間少出差，但以後要
其他：主管說產品簡單
2. 和碩BU8車用電子PM
薪水：12+? 主管沒說明確只說年終分紅蠻好的是和碩目前很紅的部門，推測應比BU6高？
下班：約19:30
加班：忘記問
出差：疫情期間少出差，但以後要
其他：主管說這個職缺很硬

-----
Sent from JPTT on my Samsung SM-A217F.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.140.131.205 (臺灣)
"
"mmkntust","[公告] Beethoven 違反版規三 退文 水桶90天","Sun May  2 21:54:07 2021","358","115","查 Beethoven 違反版規三
文章退文 水桶90天
#1WZMZwSk
  79929 s20 5/01 Beethoven    R: [新聞] 不檢討低薪 反下禁令開倒車
dpp有種一點就把台元中資全抄光啊
笑你不敢啦
你各位dpp立委豬公議員中國生意不想做了喔
做做樣子
雙標雙起來
選舉快到了吧
繼續抗中保台
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 124.218.48.200 (臺灣)
"
"SeanBean","[討論] 大家勞動節收到多少獎金？","Sat May  1 14:49:30 2021","0","29","
各位年薪300萬的大大們

勞動節是一年一度慰問勞工的節日
今年勞動節收到一千元禮券
大家勞動節收到公司發放多少獎金呢？

-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.23.168 (臺灣)
"
"adosean10","[心得] 封測產線、三個月零加班","Fri Apr 30 03:38:57 2021","5","93","之前轉職到封測廠產現任職OP，
面試時當然有問及旺季是否可配合加班。
我不確定何時為旺季淡季，但是只有遇過幾天料少不太忙，
清明節過後料都很多，前站後站忙不過來。
由於之前加班的人要來不來、又工作時愛聊天，
領班說上面交代不給常態報加班，有人休才可貼班報加班。
後來又變即使有人請假也不給加班，讓產線OP忙死。
現又兩名外籍員工離職，也說不會再補人，就只有這些人。
我入職三個月了沒有加班過，不是我不配合加班，
是沒人問過我，有缺也是外籍的搶著加班，需要能力好的人加，
幹部也是拜託資深的去加班補缺口。
EQ跟我同樣任職他家科技廠的朋友都黑人問號，
為甚麼都沒有加過班?不知道是不是因為，
我跟其他OP比住得比較遠，所以領班體恤我免加班?(領班人是真的不錯)
還是因為我資歷淺能力差，戰力差所以沒機會加班?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 106.107.248.42 (臺灣)
"
"forever0208","[請益] offer選擇","Thu Apr 29 00:45:02 2021","489","64","打給賀，小弟為四大混血機械碩，最近拿到幾家offer，想請各位年薪300萬的
前輩給點意見，謝謝大家
公司屬性        萬潤科技                        海邊
工作        半導體設備機構                      server機構
薪資               N+3                          N+7
工時              8-12 hr                         8
交通            住家                            台北租屋
備註            主管說很常12小，                工作環境很好，準時上下班
                且要兼客戶端維修設備以及        很少加班
                常國內出差
                加班超過46換補休
N: 舊G
考量點：
1. 最主要是考量未來發展性，薪資畢竟是新人，由於台灣還是半導體最賺錢，不知是否
往半導體相關的走，比較有發展性?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.225.26.164 (臺灣)
"
"a0953781935","[請益] 為什麼行政跟櫃檯都準時下班","Wed Apr 28 15:27:15 2021","570","165","
為啥行政部門跟櫃檯小妹都準時下班，工程師就要留下來加班？
不公平，森氣!!!!!人家也要下班
有沒有為啥行政部門跟櫃檯都準時下班的八卦？


--
http://i.imgur.com/d8DqIjq.jpg http://i.imgur.com/93N9FLz.jpg
http://i.imgur.com/751k405.jpg http://i.imgur.com/Fjivjbw.jpg
http://i.imgur.com/JYNZYS7.jpg http://i.imgur.com/6lXcVbs.jpg
http://i.imgur.com/ZoP9slO.jpg http://i.imgur.com/s6txGDb.jpg
http://i.imgur.com/Di1mOQ2.jpg http://i.imgur.com/IJTt8Xv.jpg
http://i.imgur.com/JYNZYS7.jpg http://i.imgur.com/6lXcVbs.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.34.157.115 (臺灣)
"
"FcuKobe","Re: [討論] 科技業保全態度如何","Tue Apr 27 15:59:14 2021","330","142","三口的保全真的是厲害 不知道是不是公司教育過
之前去面試 外面在下大雨 時間還沒到不能進去公司只能先換證
就在門口等 想說警衛室旁有個開放的室內空間 裡面有飲水機沙發等
問保全說可不可以進去躲雨 保全說只有訪客可以進去 態度還很差哦
結果一堆來面試的菜逼巴圍著警衛室屋簷躲雨
時間到才能進去大廳～
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.72.217.219 (臺灣)
"
"a84574915","[請益] 華邦 高雄AMHS硬體工程師","Mon Apr 26 14:21:46 2021","294","180","安安各位年薪300前輩大家好
小弟最近接到這個面試通知
想說板上查不太到關於高雄職缺相關資訊
特此想問各位前輩
關於這個職缺我的理解
比較像是一般的CIM工程師
比較不碰到產品
由於本身有讀成大在職專班
不曉得這工作工時上正不正常
薪水部分倒是其次

還是有在裡面服務的前輩能幫小弟解答
感恩
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.77.163.2 (臺灣)
"
"tearice","[情報] Podcast-矽谷，不談工作的話能談甚麼呢?","Sun Apr 25 04:40:31 2021","611","30","--- 自推一下 Podcast 「城市豆沙包」，本集談矽谷，供大家參考！ ---

Roderick，住在矽谷 7 年，逐漸發現自己原來生活在厚厚的同溫層之中。
說到矽谷，如果不談新創、求職、薪資、職涯，到底還可以談些什麼呢？
Roderick 和 Carlton 在這集 50 分鐘的訪談中，專注在矽谷的生活風格、文化氛圍、族
群議題以及與周遭城市的愛恨糾葛。
不談工作，但除此之外什麼都談。
矽谷充斥智慧家居、特斯拉的科技泡泡到底有多厚？極度自由派的矽谷，又怎麼會有政治
正確的壓力？矽谷的高物價怎麼使周遭的舊金山、聖荷西逐漸同質化？講求多元化的矽谷
又是怎麼有意無意的將原有族群逐出灣區？
50 分鐘，聽我們談談矽谷泡泡外的那一側。
官方網站：https://citydosa.medium.com/
Spotify：https://open.spotify.com/show/4K5Gwbm7rIEHENOoHAOFi9
Apple Podcast：https://reurl.cc/3NZm2O
------
「城市豆沙包」是一個自 2020 年開始籌備的 Podcast 專案。 由 Carlton 在每一集中
用 50 分鐘採訪居住在世界各地的台灣人，以吃了誠實豆沙包的直白為大家將地表上的城
市逐個開箱！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 81.66.206.51 (法國)
"
"aragornwill","[請益] 大家有經歷過政治鬥爭嗎","Sat Apr 24 14:07:15 2021","362","4","如題
職場上各種風風雨雨
鬥兵 鬥陣 鬥將
只要有人的地方就會有鬥爭
有沒有人經歷過什麼精彩的政治鬥爭？
例如為了爭權奪利 搶位子 搶利益
有沒有人可以分享一下～
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.15.130 (臺灣)
"
"nacy204327","[討論] 面試被問有沒有要結婚、懷孕 怎回？","Fri Apr 23 16:11:19 2021","68","200","

不知道男生會不會遇到這種問題
我覺得應該也會 但是比較少
面試的時候問說
妳未來有結婚的打算嗎？
或是
妳有考慮生小孩嗎？
有些人會稍微包裝一下
但基本上都還是會問

那這時候就要回
我還是會專注在職場發展
這樣也不會有人相信吧
適齡女性=結婚=婚假=懷孕=坐月子=育嬰假

有什麼比較好的回答嗎？
還是乾脆把自己剃成光頭
這樣就不會有人問了吧XD



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.2.59 (臺灣)
"
